,cell_cycle_num,Position_n,Cell_ID,len_G1,Strain,Birth frame,Birth vol fl,Div frame,Div vol fl
860,2,Position_3,29,,MMY,,,,
861,2,Position_3,30,,MMY,,,,
862,2,Position_3,31,,MMY,,,,
863,2,Position_3,32,,MMY,,,,
864,2,Position_4,1,6.0,MMY,,,4.0,80.6995391078198
865,2,Position_4,2,6.0,MMY,,,44.0,65.25046704388748
866,2,Position_4,3,9.0,MMY,,,17.0,70.04470891360818
867,2,Position_4,4,8.0,MMY,,,51.0,68.78927798546718
868,2,Position_4,5,6.0,MMY,,,23.0,63.01197613372235
869,2,Position_4,6,6.0,MMY,,,64.0,63.335558841673226
870,2,Position_4,7,7.0,MMY,,,59.0,56.56132791808333
871,2,Position_4,8,13.0,MMY,,,82.0,59.32988132422896
872,2,Position_4,9,8.0,MMY,,,71.0,63.13903041226176
873,2,Position_4,10,2.0,MMY,,,85.0,65.24081016059385
874,2,Position_4,11,4.0,MMY,,,94.0,67.15769486040477
875,2,Position_4,12,5.0,MMY,,,85.0,63.00128591611232
876,2,Position_4,13,,MMY,,,97.0,56.80097275005672
877,2,Position_4,14,,MMY,,,97.0,51.23474488771416
878,2,Position_4,15,,MMY,,,,
879,2,Position_4,16,,MMY,,,95.0,55.53861193931889
880,2,Position_4,17,,MMY,,,,
881,2,Position_4,18,,MMY,,,101.0,68.874811773639
882,2,Position_4,19,,MMY,,,,
883,2,Position_4,20,,MMY,,,,
884,2,Position_4,21,,MMY,,,,
885,2,Position_4,22,,MMY,,,,
886,2,Position_4,23,,MMY,,,,
887,2,Position_4,24,,MMY,,,,
888,2,Position_4,25,,MMY,,,,
889,2,Position_4,26,,MMY,,,,
890,2,Position_4,27,,MMY,,,,
891,2,Position_4,28,,MMY,,,,
892,2,Position_4,29,,MMY,,,,
893,2,Position_4,30,,MMY,,,,
894,2,Position_4,31,,MMY,,,,
895,2,Position_4,32,,MMY,,,,
896,2,Position_4,34,,MMY,,,,
897,2,Position_4,35,,MMY,,,,
898,2,Position_4,36,,MMY,,,,
899,2,Position_4,37,,MMY,,,,
900,2,Position_5,1,10.0,MMY,,,52.0,82.71553212199535
901,2,Position_5,2,5.0,MMY,,,14.0,77.07614186463441
902,2,Position_5,3,7.0,MMY,,,41.0,68.14188405257725
903,2,Position_5,4,2.0,MMY,,,3.0,83.34267172865135
904,2,Position_5,5,9.0,MMY,,,9.0,116.81724793252384
905,2,Position_5,6,6.0,MMY,,,49.0,117.38379624445516
906,2,Position_5,7,11.0,MMY,,,65.0,60.70721133348861
907,2,Position_5,8,7.0,MMY,,,76.0,87.50105046593204
908,2,Position_5,9,5.0,MMY,,,76.0,75.91621245817595
909,2,Position_5,10,5.0,MMY,,,92.0,60.82740803389869
910,2,Position_5,11,4.0,MMY,,,88.0,81.80423204225183
911,2,Position_5,12,5.0,MMY,,,101.0,94.47327475573526
912,2,Position_5,13,,MMY,,,100.0,54.65139815700363
913,2,Position_5,14,,MMY,,,,
914,2,Position_5,15,,MMY,,,,
915,2,Position_5,16,,MMY,,,,
916,2,Position_5,17,5.0,MMY,,,102.0,56.2205339021676
917,2,Position_5,18,,MMY,,,,
918,2,Position_5,20,,MMY,,,107.0,78.26459321254309
919,2,Position_5,21,,MMY,,,104.0,62.68085774779858
920,2,Position_5,22,,MMY,,,,
921,2,Position_5,23,,MMY,,,,
922,2,Position_5,24,,MMY,,,,
923,2,Position_5,25,,MMY,,,,
924,2,Position_5,26,,MMY,,,,
925,2,Position_5,27,,MMY,,,,
926,2,Position_5,28,,MMY,,,,
927,2,Position_5,30,,MMY,,,,
928,2,Position_5,32,,MMY,,,,
929,2,Position_5,33,,MMY,,,,
930,2,Position_5,34,,MMY,,,,
931,2,Position_5,35,,MMY,,,,
932,2,Position_5,36,,MMY,,,,
933,2,Position_5,37,,MMY,,,,
934,2,Position_5,38,,MMY,,,,
935,2,Position_5,40,,MMY,,,,
936,2,Position_5,41,,MMY,,,,
937,2,Position_7,1,6.0,BCK2DEL,,,34.0,100.2461383067042
938,2,Position_7,2,1.0,BCK2DEL,,,19.0,129.83981571262814
939,2,Position_7,3,2.0,BCK2DEL,,,8.0,136.19682703034644
940,2,Position_7,4,4.0,BCK2DEL,,,13.0,98.58407030367376
941,2,Position_7,5,2.0,BCK2DEL,,,32.0,110.7793850441194
942,2,Position_7,6,3.0,BCK2DEL,,,57.0,101.37021386811804
943,2,Position_7,7,5.0,BCK2DEL,,,50.0,82.65048492912672
944,2,Position_7,8,1.0,BCK2DEL,,,55.0,92.35734825619652
945,2,Position_7,9,6.0,BCK2DEL,,,64.0,66.96420898177938
946,2,Position_7,10,6.0,BCK2DEL,,,68.0,100.8515023787609
947,2,Position_7,12,6.0,BCK2DEL,,,68.0,83.68392586375069
948,2,Position_7,13,3.0,BCK2DEL,,,70.0,71.65018176329343
949,2,Position_7,14,,BCK2DEL,,,86.0,98.30650984243744
950,2,Position_7,15,6.0,BCK2DEL,,,72.0,68.32249157351855
951,2,Position_7,16,,BCK2DEL,,,87.0,88.2730170721879
952,2,Position_7,17,,BCK2DEL,,,,
953,2,Position_7,18,,BCK2DEL,,,,
954,2,Position_7,19,,BCK2DEL,,,87.0,86.02843259197374
955,2,Position_7,20,7.0,BCK2DEL,,,79.0,56.966809720807454
956,2,Position_7,21,,BCK2DEL,,,,
957,2,Position_7,22,,BCK2DEL,,,,
958,2,Position_7,23,,BCK2DEL,,,,
959,2,Position_7,24,,BCK2DEL,,,,
960,2,Position_7,25,,BCK2DEL,,,,
961,2,Position_7,26,,BCK2DEL,,,,
962,2,Position_7,27,,BCK2DEL,,,,
963,2,Position_7,28,,BCK2DEL,,,,
964,2,Position_7,29,,BCK2DEL,,,,
965,2,Position_7,30,,BCK2DEL,,,,
966,2,Position_7,32,,BCK2DEL,,,,
967,2,Position_7,33,,BCK2DEL,,,,
968,2,Position_7,34,,BCK2DEL,,,,
969,2,Position_7,35,,BCK2DEL,,,,
970,2,Position_7,37,,BCK2DEL,,,,
971,2,Position_7,38,,BCK2DEL,,,,
972,2,Position_7,39,,BCK2DEL,,,,
973,2,Position_7,40,,BCK2DEL,,,,
974,2,Position_7,41,,BCK2DEL,,,,
975,2,Position_7,51,,BCK2DEL,,,,
976,2,Position_8,1,5.0,BCK2DEL,,,42.0,78.22181124657779
977,2,Position_8,2,2.0,BCK2DEL,,,38.0,91.87383745238768
978,2,Position_8,3,4.0,BCK2DEL,,,24.0,92.81409991493558
979,2,Position_8,4,4.0,BCK2DEL,,,10.0,95.99330592300495
980,2,Position_8,5,6.0,BCK2DEL,,,22.0,73.99539187771961
981,2,Position_8,6,7.0,BCK2DEL,,,13.0,106.80336516175514
982,2,Position_8,7,2.0,BCK2DEL,,,2.0,88.96953107400907
983,2,Position_8,8,,BCK2DEL,,,,
984,2,Position_8,9,6.0,BCK2DEL,,,53.0,85.9562675177802
985,2,Position_8,10,7.0,BCK2DEL,,,56.0,107.0618024211536
986,2,Position_8,11,8.0,BCK2DEL,,,56.0,68.43192193993978
987,2,Position_8,12,,BCK2DEL,,,63.0,76.24518013961247
988,2,Position_8,13,,BCK2DEL,,,77.0,103.13446500291607
989,2,Position_8,14,4.0,BCK2DEL,,,56.0,67.3494936273597
990,2,Position_8,15,6.0,BCK2DEL,,,71.0,77.43608707710212
991,2,Position_8,16,,BCK2DEL,,,,
992,2,Position_8,17,4.0,BCK2DEL,,,70.0,74.86045578521268
993,2,Position_8,18,,BCK2DEL,,,,
994,2,Position_8,19,,BCK2DEL,,,77.0,81.07529033856902
995,2,Position_8,20,,BCK2DEL,,,,
996,2,Position_8,21,,BCK2DEL,,,,
997,2,Position_8,22,,BCK2DEL,,,,
998,2,Position_8,23,,BCK2DEL,,,,
999,2,Position_8,24,,BCK2DEL,,,,
1000,2,Position_8,25,,BCK2DEL,,,,
1001,2,Position_8,26,,BCK2DEL,,,,
1002,2,Position_8,27,,BCK2DEL,,,,
1003,2,Position_8,28,,BCK2DEL,,,,
1004,2,Position_8,30,,BCK2DEL,,,,
1005,2,Position_8,32,,BCK2DEL,,,,
1006,2,Position_8,33,,BCK2DEL,,,,
1007,2,Position_8,34,,BCK2DEL,,,,
1008,2,Position_8,35,,BCK2DEL,,,,
1009,2,Position_8,37,,BCK2DEL,,,,
1010,2,Position_8,38,,BCK2DEL,,,,
1011,2,Position_8,40,,BCK2DEL,,,,
1012,3,Position_1,1,4.0,MMY,,,83.0,68.05674409327163
1013,3,Position_1,2,1.0,MMY,,,48.0,82.61904420516277
1014,3,Position_1,3,4.0,MMY,,,35.0,94.89910534958216
1015,3,Position_1,4,6.0,MMY,,,64.0,83.96642066781585
1016,3,Position_1,5,7.0,MMY,,,72.0,83.04700538743737
1017,3,Position_1,6,6.0,MMY,,,81.0,76.3914514338331
1018,3,Position_1,7,,MMY,,,104.0,71.81654278817523
1019,3,Position_1,8,,MMY,,,100.0,69.46221621009298
1020,3,Position_1,9,,MMY,,,,
1021,3,Position_1,10,,MMY,,,,
1022,3,Position_1,11,,MMY,,,,
1023,3,Position_1,12,,MMY,,,,
1024,3,Position_1,13,,MMY,,,,
1025,3,Position_1,14,,MMY,,,,
1026,3,Position_1,15,,MMY,,,,
1027,3,Position_1,16,,MMY,,,,
1028,3,Position_1,17,,MMY,,,,
1029,3,Position_1,18,,MMY,,,,
1030,3,Position_1,19,,MMY,,,,
1031,3,Position_1,20,,MMY,,,,
1032,3,Position_1,21,,MMY,,,,
1033,3,Position_1,22,,MMY,,,,
1034,3,Position_1,23,,MMY,,,,
1035,3,Position_1,24,,MMY,,,,
1036,3,Position_1,25,,MMY,,,,
1037,3,Position_1,26,,MMY,,,,
1038,3,Position_1,27,,MMY,,,,
1039,3,Position_1,29,,MMY,,,,
1040,3,Position_1,30,,MMY,,,,
1041,3,Position_1,31,,MMY,,,,
1042,3,Position_1,32,,MMY,,,,
1043,3,Position_1,34,,MMY,,,,
1044,3,Position_1,36,,MMY,,,,
1045,3,Position_12,1,,CCR4DEL,,,,
1046,3,Position_12,2,4.0,CCR4DEL,,,40.0,235.8551730659073
1047,3,Position_12,3,36.0,CCR4DEL,,,53.0,503.88800691804187
1048,3,Position_12,4,,CCR4DEL,,,,
1049,3,Position_12,5,,CCR4DEL,,,,
1050,3,Position_12,6,,CCR4DEL,,,,
1051,3,Position_12,7,,CCR4DEL,,,,
1052,3,Position_12,8,,CCR4DEL,,,,
1053,3,Position_12,10,,CCR4DEL,,,,
1054,3,Position_13,1,,CCR4DEL,,,,
1055,3,Position_13,2,6.0,CCR4DEL,,,64.0,121.98324485737308
1056,3,Position_13,6,6.0,CCR4DEL,,,39.0,137.84771777094764
1057,3,Position_13,7,2.0,CCR4DEL,,,72.0,138.93300184540126
1058,3,Position_13,8,5.0,CCR4DEL,,,41.0,150.2481903748958
1059,3,Position_13,9,,CCR4DEL,,,,
1060,3,Position_13,10,5.0,CCR4DEL,,,47.0,105.48954651858185
1061,3,Position_13,11,,CCR4DEL,,,,
1062,3,Position_13,12,4.0,CCR4DEL,,,35.0,157.02473110110708
1063,3,Position_13,13,6.0,CCR4DEL,,,41.0,223.10215779264064
1064,3,Position_13,14,,CCR4DEL,,,,
1065,3,Position_13,15,,CCR4DEL,,,,
1066,3,Position_13,16,,CCR4DEL,,,,
1067,3,Position_13,18,,CCR4DEL,,,,
1068,3,Position_13,19,,CCR4DEL,,,,
1069,3,Position_13,21,,CCR4DEL,,,,
1070,3,Position_13,22,,CCR4DEL,,,,
1071,3,Position_13,23,,CCR4DEL,,,,
1072,3,Position_13,24,,CCR4DEL,,,,
1073,3,Position_13,25,,CCR4DEL,,,,
1074,3,Position_13,26,,CCR4DEL,,,,
1075,3,Position_13,27,,CCR4DEL,,,,
1076,3,Position_13,28,,CCR4DEL,,,,
1077,3,Position_13,29,,CCR4DEL,,,,
1078,3,Position_13,30,,CCR4DEL,,,,
1079,3,Position_13,31,,CCR4DEL,,,,
1080,3,Position_13,32,,CCR4DEL,,,,
1081,3,Position_13,33,,CCR4DEL,,,,
1082,3,Position_13,36,,CCR4DEL,,,,
1083,3,Position_13,38,,CCR4DEL,,,,
1084,3,Position_13,42,,CCR4DEL,,,,
1085,3,Position_14,1,,CCR4DEL,,,,
1086,3,Position_14,2,,CCR4DEL,,,,
1087,3,Position_14,3,,CCR4DEL,,,,
1088,3,Position_14,4,,CCR4DEL,,,,
1089,3,Position_15,1,11.0,CCR4DEL,,,70.0,110.99373658828044
1090,3,Position_15,2,5.0,CCR4DEL,,,40.0,147.8264750952827
1091,3,Position_15,3,8.0,CCR4DEL,,,61.0,142.97023974976986
1092,3,Position_15,4,,CCR4DEL,,,,
1093,3,Position_15,5,8.0,CCR4DEL,,,40.0,157.3329571249964
1094,3,Position_15,6,3.0,CCR4DEL,,,86.0,220.5510587595681
1095,3,Position_15,7,5.0,CCR4DEL,,,101.0,90.49754663937006
1096,3,Position_15,8,,CCR4DEL,,,,
1097,3,Position_15,9,,CCR4DEL,,,119.0,124.70074163092656
1098,3,Position_15,10,,CCR4DEL,,,,
1099,3,Position_15,11,,CCR4DEL,,,,
1100,3,Position_15,12,,CCR4DEL,,,,
1101,3,Position_15,13,,CCR4DEL,,,,
1102,3,Position_15,14,,CCR4DEL,,,,
1103,3,Position_15,15,,CCR4DEL,,,,
1104,3,Position_15,16,,CCR4DEL,,,,
1105,3,Position_15,17,,CCR4DEL,,,,
1106,3,Position_15,18,,CCR4DEL,,,,
1107,3,Position_15,19,,CCR4DEL,,,,
1108,3,Position_15,20,,CCR4DEL,,,,
1109,3,Position_15,21,,CCR4DEL,,,,
1110,3,Position_15,22,,CCR4DEL,,,,
1111,3,Position_15,23,,CCR4DEL,,,,
1112,3,Position_15,24,,CCR4DEL,,,,
1113,3,Position_15,27,,CCR4DEL,,,,
1114,3,Position_15,29,,CCR4DEL,,,,
1115,3,Position_15,30,,CCR4DEL,,,,
1116,3,Position_15,32,,CCR4DEL,,,,
1117,3,Position_15,34,,CCR4DEL,,,,
1118,3,Position_16,1,10.0,WHI5DEL,,,74.0,55.44937034182797
1119,3,Position_16,2,3.0,WHI5DEL,,,47.0,90.80517630397738
1120,3,Position_16,3,12.0,WHI5DEL,,,44.0,53.18647341858012
1121,3,Position_16,4,9.0,WHI5DEL,,,87.0,49.623627948306186
1122,3,Position_16,5,,WHI5DEL,,,,
1123,3,Position_16,6,,WHI5DEL,,,,
1124,3,Position_16,7,,WHI5DEL,,,,
1125,3,Position_16,8,,WHI5DEL,,,,
1126,3,Position_16,9,,WHI5DEL,,,,
1127,3,Position_16,10,,WHI5DEL,,,,
1128,3,Position_16,11,,WHI5DEL,,,,
1129,3,Position_16,12,,WHI5DEL,,,,
1130,3,Position_16,13,,WHI5DEL,,,,
1131,3,Position_16,14,,WHI5DEL,,,,
1132,3,Position_16,15,,WHI5DEL,,,,
1133,3,Position_16,16,,WHI5DEL,,,,
1134,3,Position_16,19,,WHI5DEL,,,,
1135,3,Position_17,1,,WHI5DEL,,,,
1136,3,Position_17,2,5.0,WHI5DEL,,,31.0,63.81598242853328
1137,3,Position_17,3,5.0,WHI5DEL,,,33.0,96.83641456116568
1138,3,Position_17,4,,WHI5DEL,,,63.0,58.22373717807839
1139,3,Position_17,5,4.0,WHI5DEL,,,30.0,77.2366260548627
1140,3,Position_17,6,4.0,WHI5DEL,,,57.0,52.98466906324444
1141,3,Position_17,7,,WHI5DEL,,,60.0,55.5380010242843
1142,3,Position_17,8,4.0,WHI5DEL,,,40.0,73.75203036469608
1143,3,Position_17,9,,WHI5DEL,,,,
1144,3,Position_17,10,,WHI5DEL,,,,
1145,3,Position_17,11,,WHI5DEL,,,,
1146,3,Position_17,12,,WHI5DEL,,,,
1147,3,Position_17,13,,WHI5DEL,,,,
1148,3,Position_17,14,,WHI5DEL,,,,
1149,3,Position_17,15,,WHI5DEL,,,,
1150,3,Position_17,16,,WHI5DEL,,,,
1151,3,Position_17,17,,WHI5DEL,,,,
1152,3,Position_17,18,,WHI5DEL,,,,
1153,3,Position_17,19,,WHI5DEL,,,,
1154,3,Position_17,20,,WHI5DEL,,,,
1155,3,Position_17,21,,WHI5DEL,,,,
1156,3,Position_17,22,,WHI5DEL,,,,
1157,3,Position_17,23,,WHI5DEL,,,,
1158,3,Position_17,24,,WHI5DEL,,,,
1159,3,Position_17,25,,WHI5DEL,,,,
1160,3,Position_17,26,,WHI5DEL,,,,
1161,3,Position_17,27,,WHI5DEL,,,,
1162,3,Position_17,28,,WHI5DEL,,,,
1163,3,Position_17,29,,WHI5DEL,,,,
1164,3,Position_17,30,,WHI5DEL,,,,
1165,3,Position_17,31,,WHI5DEL,,,,
1166,3,Position_18,1,,WHI5DEL,,,61.0,201.818273847077
1167,3,Position_18,2,3.0,WHI5DEL,,,42.0,108.91698201242788
1168,3,Position_18,3,10.0,WHI5DEL,,,70.0,58.71645033117182
1169,3,Position_18,4,11.0,WHI5DEL,,,121.0,57.10885360847879
1170,3,Position_18,5,,WHI5DEL,,,,
1171,3,Position_18,6,,WHI5DEL,,,,
1172,3,Position_18,7,2.0,WHI5DEL,,,106.0,64.77606545708082
1173,3,Position_18,8,2.0,WHI5DEL,,,106.0,57.54911756046463
1174,3,Position_18,9,3.0,WHI5DEL,,,131.0,53.67840416442706
1175,3,Position_18,10,4.0,WHI5DEL,,,133.0,50.94339234315952
1176,3,Position_18,11,,WHI5DEL,,,,
1177,3,Position_18,12,,WHI5DEL,,,137.0,50.09412260132939
1178,3,Position_18,13,,WHI5DEL,,,,
1179,3,Position_18,14,,WHI5DEL,,,,
1180,3,Position_18,15,,WHI5DEL,,,,
1181,3,Position_18,16,,WHI5DEL,,,,
1182,3,Position_18,17,,WHI5DEL,,,,
1183,3,Position_18,18,,WHI5DEL,,,,
1184,3,Position_18,19,,WHI5DEL,,,,
1185,3,Position_18,20,,WHI5DEL,,,,
1186,3,Position_18,21,,WHI5DEL,,,,
1187,3,Position_18,22,,WHI5DEL,,,,
1188,3,Position_18,23,,WHI5DEL,,,,
1189,3,Position_18,24,,WHI5DEL,,,,
1190,3,Position_18,25,,WHI5DEL,,,,
1191,3,Position_18,27,,WHI5DEL,,,,
1192,3,Position_18,28,,WHI5DEL,,,,
1193,3,Position_18,29,,WHI5DEL,,,,
1194,3,Position_18,31,,WHI5DEL,,,,
1195,3,Position_18,36,,WHI5DEL,,,,
1196,3,Position_18,38,,WHI5DEL,,,,
1197,3,Position_18,40,,WHI5DEL,,,,
1198,3,Position_2,1,1.0,MMY,,,44.0,67.79483235300049
1199,3,Position_2,2,,MMY,,,47.0,52.02659415278338
1200,3,Position_2,3,4.0,MMY,,,32.0,63.57484977442294
1201,3,Position_2,4,,MMY,,,,
1202,3,Position_2,5,,MMY,,,,
1203,3,Position_2,6,3.0,MMY,,,31.0,70.46834876208983
1204,3,Position_2,7,,MMY,,,,
1205,3,Position_2,8,,MMY,,,,
1206,3,Position_2,9,,MMY,,,43.0,85.30776460989776
1207,3,Position_2,10,,MMY,,,53.0,57.27373661979389
1208,3,Position_2,11,4.0,MMY,,,38.0,76.09579105786682
1209,3,Position_2,12,2.0,MMY,,,45.0,69.95727891581768
1210,3,Position_2,13,,MMY,,,,
1211,3,Position_2,14,,MMY,,,,
1212,3,Position_2,15,,MMY,,,,
1213,3,Position_2,16,,MMY,,,,
1214,3,Position_2,17,,MMY,,,,
1215,3,Position_2,18,,MMY,,,,
1216,3,Position_2,19,,MMY,,,,
1217,3,Position_2,20,,MMY,,,,
1218,3,Position_2,21,,MMY,,,,
1219,3,Position_2,22,,MMY,,,,
1220,3,Position_2,24,,MMY,,,,
1221,3,Position_2,25,,MMY,,,,
1222,3,Position_2,26,,MMY,,,,
1223,3,Position_2,27,,MMY,,,,
1224,3,Position_2,28,,MMY,,,,
1225,3,Position_2,29,,MMY,,,,
1226,3,Position_2,30,,MMY,,,,
1227,3,Position_24,1,7.0,WHI5_BCK2_DD,,,60.0,64.77711408252645
1228,3,Position_24,2,8.0,WHI5_BCK2_DD,,,28.0,62.23160005912876
1229,3,Position_24,3,4.0,WHI5_BCK2_DD,,,51.0,81.61077606117891
1230,3,Position_24,4,11.0,WHI5_BCK2_DD,,,39.0,87.4518286021007
1231,3,Position_24,5,6.0,WHI5_BCK2_DD,,,66.0,77.32771854557373
1232,3,Position_24,6,,WHI5_BCK2_DD,,,,
1233,3,Position_24,7,3.0,WHI5_BCK2_DD,,,81.0,73.26562421286012
1234,3,Position_24,8,,WHI5_BCK2_DD,,,,
1235,3,Position_24,9,,WHI5_BCK2_DD,,,,
1236,3,Position_24,10,,WHI5_BCK2_DD,,,,
1237,3,Position_24,11,,WHI5_BCK2_DD,,,,
1238,3,Position_24,12,,WHI5_BCK2_DD,,,,
1239,3,Position_24,13,,WHI5_BCK2_DD,,,,
1240,3,Position_24,14,,WHI5_BCK2_DD,,,,
1241,3,Position_24,15,,WHI5_BCK2_DD,,,,
1242,3,Position_24,16,,WHI5_BCK2_DD,,,,
1243,3,Position_24,17,,WHI5_BCK2_DD,,,,
1244,3,Position_24,18,,WHI5_BCK2_DD,,,,
1245,3,Position_24,19,,WHI5_BCK2_DD,,,,
1246,3,Position_24,20,,WHI5_BCK2_DD,,,,
1247,3,Position_24,21,,WHI5_BCK2_DD,,,,
1248,3,Position_24,22,,WHI5_BCK2_DD,,,,
1249,3,Position_24,23,,WHI5_BCK2_DD,,,,
1250,3,Position_24,24,,WHI5_BCK2_DD,,,,
1251,3,Position_24,25,,WHI5_BCK2_DD,,,,
1252,3,Position_24,27,,WHI5_BCK2_DD,,,,
1253,3,Position_25,3,2.0,WHI5_BCK2_DD,,,45.0,78.48977567897305
1254,3,Position_25,4,,WHI5_BCK2_DD,,,,
1255,3,Position_25,5,7.0,WHI5_BCK2_DD,,,22.0,104.2265611388367
1256,3,Position_25,6,4.0,WHI5_BCK2_DD,,,37.0,103.8284918544282
1257,3,Position_25,7,,WHI5_BCK2_DD,,,,
1258,3,Position_25,8,,WHI5_BCK2_DD,,,,
1259,3,Position_25,9,2.0,WHI5_BCK2_DD,,,33.0,76.81426430010386
1260,3,Position_25,10,6.0,WHI5_BCK2_DD,,,29.0,81.35588014920444
1261,3,Position_25,11,1.0,WHI5_BCK2_DD,,,20.0,114.19420106405065
1262,3,Position_25,12,,WHI5_BCK2_DD,,,,
1263,3,Position_25,13,5.0,WHI5_BCK2_DD,,,33.0,64.59088264381289
1264,3,Position_25,14,,WHI5_BCK2_DD,,,,
1265,3,Position_25,15,,WHI5_BCK2_DD,,,,
1266,3,Position_25,16,,WHI5_BCK2_DD,,,,
1267,3,Position_25,17,,WHI5_BCK2_DD,,,,
1268,3,Position_25,18,,WHI5_BCK2_DD,,,,
1269,3,Position_25,19,,WHI5_BCK2_DD,,,,
1270,3,Position_25,20,,WHI5_BCK2_DD,,,,
1271,3,Position_25,21,,WHI5_BCK2_DD,,,,
1272,3,Position_25,22,,WHI5_BCK2_DD,,,,
1273,3,Position_25,23,,WHI5_BCK2_DD,,,,
1274,3,Position_25,24,,WHI5_BCK2_DD,,,,
1275,3,Position_25,25,,WHI5_BCK2_DD,,,,
1276,3,Position_25,26,,WHI5_BCK2_DD,,,,
1277,3,Position_25,27,,WHI5_BCK2_DD,,,,
1278,3,Position_25,28,,WHI5_BCK2_DD,,,,
1279,3,Position_25,29,,WHI5_BCK2_DD,,,,
1280,3,Position_25,30,,WHI5_BCK2_DD,,,,
1281,3,Position_25,31,,WHI5_BCK2_DD,,,,
1282,3,Position_25,32,,WHI5_BCK2_DD,,,,
1283,3,Position_25,34,,WHI5_BCK2_DD,,,,
1284,3,Position_28,1,,WHI5_CCR4_DD,,,,
1285,3,Position_28,2,9.0,WHI5_CCR4_DD,,,84.0,161.64792631459608
1286,3,Position_28,3,4.0,WHI5_CCR4_DD,,,57.0,153.35704745204072
1287,3,Position_28,4,40.0,WHI5_CCR4_DD,,,38.0,163.84586635936202
1288,3,Position_28,5,,WHI5_CCR4_DD,,,,
1289,3,Position_28,6,,WHI5_CCR4_DD,,,,
1290,3,Position_28,7,,WHI5_CCR4_DD,,,,
1291,3,Position_28,8,6.0,WHI5_CCR4_DD,,,117.0,116.24500281160438
1292,3,Position_28,9,,WHI5_CCR4_DD,,,,
1293,3,Position_28,10,4.0,WHI5_CCR4_DD,,,155.0,150.46101228291036
1294,3,Position_28,11,,WHI5_CCR4_DD,,,,
1295,3,Position_28,12,,WHI5_CCR4_DD,,,,
1296,3,Position_28,13,,WHI5_CCR4_DD,,,,
1297,3,Position_28,15,,WHI5_CCR4_DD,,,,
1298,3,Position_28,16,,WHI5_CCR4_DD,,,,
1299,3,Position_28,17,,WHI5_CCR4_DD,,,,
1300,3,Position_28,18,,WHI5_CCR4_DD,,,,
1301,3,Position_28,19,,WHI5_CCR4_DD,,,,
1302,3,Position_28,20,,WHI5_CCR4_DD,,,,
1303,3,Position_28,21,,WHI5_CCR4_DD,,,,
1304,3,Position_28,22,,WHI5_CCR4_DD,,,,
1305,3,Position_28,23,,WHI5_CCR4_DD,,,,
1306,3,Position_28,24,,WHI5_CCR4_DD,,,,
1307,3,Position_28,25,,WHI5_CCR4_DD,,,,
1308,3,Position_28,26,,WHI5_CCR4_DD,,,,
1309,3,Position_28,27,,WHI5_CCR4_DD,,,,
1310,3,Position_28,30,,WHI5_CCR4_DD,,,,
1311,3,Position_28,32,,WHI5_CCR4_DD,,,,
1312,3,Position_29,1,3.0,WHI5_CCR4_DD,,,81.0,151.45689260644846
1313,3,Position_29,2,3.0,WHI5_CCR4_DD,,,32.0,162.00005353955092
1314,3,Position_29,3,5.0,WHI5_CCR4_DD,,,49.0,186.07609396245667
1315,3,Position_29,4,,WHI5_CCR4_DD,,,,
1316,3,Position_29,5,2.0,WHI5_CCR4_DD,,,111.0,150.89889739630257
1317,3,Position_29,6,,WHI5_CCR4_DD,,,,
1318,3,Position_29,7,,WHI5_CCR4_DD,,,,
1319,3,Position_29,8,2.0,WHI5_CCR4_DD,,,139.0,96.9902560552292
1320,3,Position_29,9,,WHI5_CCR4_DD,,,,
1321,3,Position_29,10,,WHI5_CCR4_DD,,,,
1322,3,Position_29,11,,WHI5_CCR4_DD,,,,
1323,3,Position_29,12,,WHI5_CCR4_DD,,,,
1324,3,Position_29,13,,WHI5_CCR4_DD,,,,
1325,3,Position_29,14,,WHI5_CCR4_DD,,,,
1326,3,Position_29,15,,WHI5_CCR4_DD,,,,
1327,3,Position_29,16,,WHI5_CCR4_DD,,,,
1328,3,Position_29,17,,WHI5_CCR4_DD,,,,
1329,3,Position_29,18,,WHI5_CCR4_DD,,,,
1330,3,Position_29,19,,WHI5_CCR4_DD,,,,
1331,3,Position_29,20,,WHI5_CCR4_DD,,,,
1332,3,Position_29,21,,WHI5_CCR4_DD,,,,
1333,3,Position_29,23,,WHI5_CCR4_DD,,,,
1334,3,Position_29,24,,WHI5_CCR4_DD,,,,
1335,3,Position_29,25,,WHI5_CCR4_DD,,,,
1336,3,Position_29,26,,WHI5_CCR4_DD,,,,
1337,3,Position_29,28,,WHI5_CCR4_DD,,,,
1338,3,Position_3,1,6.0,MMY,,,89.0,74.23983700595271
1339,3,Position_3,2,2.0,MMY,,,51.0,69.90223107404674
1340,3,Position_3,3,5.0,MMY,,,63.0,76.90783129852947
1341,3,Position_3,4,2.0,MMY,,,45.0,69.58471372132935
1342,3,Position_3,5,4.0,MMY,,,85.0,61.00438439671544
1343,3,Position_3,6,6.0,MMY,,,100.0,78.65711858380897
1344,3,Position_3,7,,MMY,,,,
1345,3,Position_3,8,7.0,MMY,,,107.0,61.84456631782865
1346,3,Position_3,9,,MMY,,,,
1347,3,Position_3,10,,MMY,,,,
1348,3,Position_3,11,,MMY,,,,
1349,3,Position_3,12,,MMY,,,,
1350,3,Position_3,13,,MMY,,,,
1351,3,Position_3,14,,MMY,,,,
