selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,Combined signal,Bud signal,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time
0,Position_3,5,S,1.0,145,428084.0,33326.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,428084.0,31.0,31.0,461410.0,33326.0,-21.0,61.0,93.0,1st ($n_1$=48),28
0,Position_3,1,G1,6.0,146,273271.0,252196.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,273271.0,8.0,-8.0,273271.0,0.0,-15.0,26.0,-24.0,2+ ($n_2$=89),51
0,Position_3,2,S,3.0,146,263888.0,231744.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,11.0,26.0,123.0,263888.0,24.0,24.0,495632.0,231744.00000000003,-2.0,27.0,72.0,2+ ($n_2$=89),72
0,Position_3,4,G1,2.0,146,268974.0,206921.0,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,268974.0,2.0,-14.0,268974.0,0.0,-15.0,34.0,-42.0,2+ ($n_2$=89),14
0,Position_3,5,S,1.0,146,433912.0,24358.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,433912.0,32.0,32.0,458270.0,24358.000000000004,-21.0,61.0,96.0,1st ($n_1$=48),23
0,Position_3,1,G1,6.0,147,276924.0,248134.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,276924.0,9.0,-7.0,276924.0,0.0,-15.0,26.0,-21.0,2+ ($n_2$=89),64
0,Position_3,2,S,3.0,147,267813.0,229293.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,26.0,123.0,267813.0,25.0,25.0,497106.0,229293.0,-2.0,27.0,75.0,2+ ($n_2$=89),67
0,Position_3,4,G1,2.0,147,269155.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,269155.0,3.0,-13.0,269155.0,0.0,-15.0,34.0,-39.0,2+ ($n_2$=89),21
0,Position_3,5,S,1.0,147,431647.0,14805.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,431647.0,33.0,33.0,446452.0,14805.0,-21.0,61.0,99.0,1st ($n_1$=48),20
0,Position_3,1,G1,6.0,148,266457.0,246833.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,266457.0,10.0,-6.0,266457.0,0.0,-15.0,26.0,-18.0,2+ ($n_2$=89),70
0,Position_3,2,S,3.0,148,271343.0,223273.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,26.0,123.0,271343.0,26.0,26.0,494616.0,223273.0,-2.0,27.0,78.0,2+ ($n_2$=89),60
0,Position_3,4,G1,2.0,148,270179.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,270179.0,4.0,-12.0,270179.0,0.0,-15.0,34.0,-36.0,2+ ($n_2$=89),24
0,Position_3,5,S,1.0,148,428900.0,15315.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,428900.0,34.0,34.0,444215.0,15315.0,-21.0,61.0,102.0,1st ($n_1$=48),16
0,Position_3,1,G1,6.0,149,279250.0,250819.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,279250.0,11.0,-5.0,279250.0,0.0,-15.0,26.0,-15.0,2+ ($n_2$=89),81
0,Position_3,2,S,3.0,149,269440.0,237368.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,26.0,123.0,269440.0,27.0,27.0,506808.0,237368.0,-2.0,27.0,81.0,2+ ($n_2$=89),49
0,Position_3,4,G1,2.0,149,270782.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,270782.0,5.0,-11.0,270782.0,0.0,-15.0,34.0,-33.0,2+ ($n_2$=89),27
0,Position_3,5,S,1.0,149,426988.0,16091.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,426988.0,35.0,35.0,443080.0,16091.999999999998,-21.0,61.0,105.0,1st ($n_1$=48),16
0,Position_3,1,G1,6.0,150,275544.0,256188.00000000003,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,275544.0,12.0,-4.0,275544.0,0.0,-15.0,26.0,-12.0,2+ ($n_2$=89),83
0,Position_3,2,G1,4.0,150,264277.0,236244.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,4.0,150.0,264277.0,1.0,-4.0,264277.0,0.0,-4.0,26.0,-12.0,2+ ($n_2$=89),83
0,Position_3,4,G1,2.0,150,272402.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,272402.0,6.0,-10.0,272402.0,0.0,-15.0,34.0,-30.0,2+ ($n_2$=89),36
0,Position_3,5,S,1.0,150,429948.0,19040.000000000004,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,429948.0,36.0,36.0,448988.0,19040.000000000004,-21.0,61.0,108.0,1st ($n_1$=48),14
0,Position_3,1,G1,6.0,151,278141.0,250491.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,278141.0,13.0,-3.0,278141.0,0.0,-15.0,26.0,-9.0,2+ ($n_2$=89),85
0,Position_3,2,G1,4.0,151,268423.0,230036.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,4.0,150.0,268423.0,2.0,-3.0,268423.0,0.0,-4.0,26.0,-9.0,2+ ($n_2$=89),85
0,Position_3,4,G1,2.0,151,277468.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,277468.0,7.0,-9.0,277468.0,0.0,-15.0,34.0,-27.0,2+ ($n_2$=89),43
0,Position_3,5,S,1.0,151,398469.0,29072.000000000007,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,398469.0,37.0,37.0,427541.0,29072.000000000007,-21.0,61.0,111.0,1st ($n_1$=48),14
0,Position_3,1,G1,6.0,152,289670.0,247868.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,289670.0,14.0,-2.0,289670.0,0.0,-15.0,26.0,-6.0,2+ ($n_2$=89),87
0,Position_3,2,G1,4.0,152,266872.0,232226.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,4.0,150.0,266872.0,3.0,-2.0,266872.0,0.0,-4.0,26.0,-6.0,2+ ($n_2$=89),87
0,Position_3,4,G1,2.0,152,275506.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,275506.0,8.0,-8.0,275506.0,0.0,-15.0,34.0,-24.0,2+ ($n_2$=89),51
0,Position_3,5,S,1.0,152,396130.0,30266.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,396130.0,38.0,38.0,426396.0,30266.0,-21.0,61.0,114.0,1st ($n_1$=48),12
0,Position_3,1,G1,6.0,153,303969.0,243180.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,303969.0,15.0,-1.0,303969.0,0.0,-15.0,26.0,-3.0,2+ ($n_2$=89),88
0,Position_3,2,G1,4.0,153,266376.0,233677.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,4.0,150.0,266376.0,4.0,-1.0,266376.0,0.0,-4.0,26.0,-3.0,2+ ($n_2$=89),88
0,Position_3,4,G1,2.0,153,270902.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,270902.0,9.0,-7.0,270902.0,0.0,-15.0,34.0,-21.0,2+ ($n_2$=89),64
0,Position_3,5,S,1.0,153,418246.0,21210.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,418246.0,39.0,39.0,439456.0,21210.0,-21.0,61.0,117.0,1st ($n_1$=48),12
0,Position_3,1,G1,6.0,154,313322.0,234556.0,MIA_KC_htb1_mCitrine_labeled,mother,8.0,15.0,139.0,313322.0,16.0,0.0,313322.0,0.0,-15.0,26.0,0.0,2+ ($n_2$=89),89
0,Position_3,2,G1,4.0,154,270246.0,237449.0,MIA_KC_htb1_mCitrine_labeled,mother,11.0,4.0,150.0,270246.0,5.0,0.0,270246.0,0.0,-4.0,26.0,0.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,154,265995.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,265995.0,10.0,-6.0,265995.0,0.0,-15.0,34.0,-18.0,2+ ($n_2$=89),70
0,Position_3,5,S,1.0,154,430587.0,18643.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,430587.0,40.0,40.0,449230.0,18643.0,-21.0,61.0,120.0,1st ($n_1$=48),10
0,Position_3,1,S,6.0,155,326366.00000000006,1754.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,326366.00000000006,1.0,1.0,328120.00000000006,1754.0,-15.0,26.0,3.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,155,279085.0,665.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,279085.0,1.0,1.0,279750.0,665.0,-4.0,26.0,3.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,155,267435.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,267435.0,11.0,-5.0,267435.0,0.0,-15.0,34.0,-15.0,2+ ($n_2$=89),81
0,Position_3,5,S,1.0,155,365524.0,53812.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,365524.0,41.0,41.0,419336.0,53812.0,-21.0,61.0,123.0,1st ($n_1$=48),10
0,Position_3,1,S,6.0,156,337357.0,2011.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,337357.0,2.0,2.0,339368.0,2011.0,-15.0,26.0,6.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,156,284805.99999999994,753.9999999999999,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,284805.99999999994,2.0,2.0,285559.99999999994,753.9999999999999,-4.0,26.0,6.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,156,276514.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,276514.0,12.0,-4.0,276514.0,0.0,-15.0,34.0,-12.0,2+ ($n_2$=89),83
0,Position_3,5,S,1.0,156,408069.0,32294.0,MIA_KC_htb1_mCitrine_labeled,mother,9.0,60.0,115.0,408069.0,42.0,42.0,440363.0,32294.0,-21.0,61.0,126.0,1st ($n_1$=48),10
0,Position_3,1,S,6.0,157,343351.0,2666.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,343351.0,3.0,3.0,346017.0,2666.0000000000005,-15.0,26.0,9.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,157,294090.0,1819.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,294090.0,3.0,3.0,295909.0,1819.0,-4.0,26.0,9.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,157,267000.99999999994,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,267000.99999999994,13.0,-3.0,267000.99999999994,0.0,-15.0,34.0,-9.0,2+ ($n_2$=89),85
0,Position_3,1,S,6.0,158,361909.0,2334.9999999999995,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,361909.0,4.0,4.0,364244.0,2334.9999999999995,-15.0,26.0,12.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,158,303872.0,1456.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,303872.0,4.0,4.0,305328.0,1456.0,-4.0,26.0,12.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,158,286968.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,286968.0,14.0,-2.0,286968.0,0.0,-15.0,34.0,-6.0,2+ ($n_2$=89),87
0,Position_3,8,G1,1.0,158,229520.0,361909.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,229520.0,20.0,-24.0,229520.0,0.0,-43.0,46.0,-72.0,1st ($n_1$=48),11
0,Position_3,1,S,6.0,159,378409.0,1965.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,378409.0,5.0,5.0,380374.0,1965.0,-15.0,26.0,15.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,159,315719.0,1302.9999999999998,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,315719.0,5.0,5.0,317022.0,1302.9999999999998,-4.0,26.0,15.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,159,281526.00000000006,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,281526.00000000006,15.0,-1.0,281526.00000000006,0.0,-15.0,34.0,-3.0,2+ ($n_2$=89),88
0,Position_3,8,G1,1.0,159,228682.0,378409.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,228682.0,21.0,-23.0,228682.0,0.0,-43.0,46.0,-69.0,1st ($n_1$=48),15
0,Position_3,1,S,6.0,160,389564.0,3094.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,389564.0,6.0,6.0,392658.0,3094.0,-15.0,26.0,18.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,160,337402.0,1892.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,337402.0,6.0,6.0,339294.0,1892.0,-4.0,26.0,18.0,2+ ($n_2$=89),89
0,Position_3,4,G1,2.0,160,284887.0,,MIA_KC_htb1_mCitrine_labeled,mother,7.0,15.0,145.0,284887.0,16.0,0.0,284887.0,0.0,-15.0,34.0,0.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,160,226688.0,389564.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,226688.0,22.0,-22.0,226688.0,0.0,-43.0,46.0,-66.0,1st ($n_1$=48),16
0,Position_3,1,S,6.0,161,397289.0,3933.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,397289.0,7.0,7.0,401222.0,3933.0,-15.0,26.0,21.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,161,358275.0,2793.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,358275.0,7.0,7.0,361068.0,2793.0,-4.0,26.0,21.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,161,278514.0,1535.9999999999998,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,278514.0,1.0,1.0,280050.0,1535.9999999999998,-15.0,34.0,3.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,161,227752.0,397289.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,227752.0,23.0,-21.0,227752.0,0.0,-43.0,46.0,-63.0,1st ($n_1$=48),21
0,Position_3,1,S,6.0,162,415443.0,3048.9999999999995,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,415443.0,8.0,8.0,418492.0,3048.9999999999995,-15.0,26.0,24.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,162,380157.0,3052.9999999999995,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,380157.0,8.0,8.0,383210.0,3052.9999999999995,-4.0,26.0,24.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,162,288603.0,2483.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,288603.0,2.0,2.0,291086.0,2483.0,-15.0,34.0,6.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,162,228001.0,415443.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,228001.0,24.0,-20.0,228001.0,0.0,-43.0,46.0,-60.0,1st ($n_1$=48),22
0,Position_3,1,S,6.0,163,422808.00000000006,2697.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,422808.00000000006,9.0,9.0,425505.00000000006,2697.0,-15.0,26.0,27.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,163,391146.0,5339.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,391146.0,9.0,9.0,396485.0,5339.000000000001,-4.0,26.0,27.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,163,300129.0,4256.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,300129.0,3.0,3.0,304385.0,4256.0,-15.0,34.0,9.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,163,231845.0,422808.00000000006,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,231845.0,25.0,-19.0,231845.0,0.0,-43.0,46.0,-57.0,1st ($n_1$=48),25
0,Position_3,1,S,6.0,164,424924.0,2981.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,424924.0,10.0,10.0,427905.0,2981.000000000001,-15.0,26.0,30.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,164,411817.0,3379.0000000000005,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,411817.0,10.0,10.0,415196.0,3379.0000000000005,-4.0,26.0,30.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,164,314618.00000000006,4348.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,314618.00000000006,4.0,4.0,318966.00000000006,4348.0,-15.0,34.0,12.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,164,225235.0,424924.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,225235.0,26.0,-18.0,225235.0,0.0,-43.0,46.0,-54.0,1st ($n_1$=48),28
0,Position_3,1,S,6.0,165,423510.0,3865.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,423510.0,11.0,11.0,427375.0,3865.000000000001,-15.0,26.0,33.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,165,429470.0,4826.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,429470.0,11.0,11.0,434296.0,4826.0,-4.0,26.0,33.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,165,347081.00000000006,6348.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,347081.00000000006,5.0,5.0,353429.00000000006,6348.0,-15.0,34.0,15.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,165,221544.0,423510.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,221544.0,27.0,-17.0,221544.0,0.0,-43.0,46.0,-51.0,1st ($n_1$=48),31
0,Position_3,1,S,6.0,166,428848.0,3865.000000000001,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,428848.0,12.0,12.0,432713.0,3865.000000000001,-15.0,26.0,36.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,166,443145.0,5462.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,443145.0,12.0,12.0,448607.0,5462.0,-4.0,26.0,36.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,166,354826.0,7245.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,354826.0,6.0,6.0,362071.0,7245.0,-15.0,34.0,18.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,166,228200.0,428848.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,228200.0,28.0,-16.0,228200.0,0.0,-43.0,46.0,-48.0,1st ($n_1$=48),32
0,Position_3,1,S,6.0,167,408248.0,8013.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,408248.0,13.0,13.0,416261.0,8013.0,-15.0,26.0,39.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,167,452193.0,5386.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,452193.0,13.0,13.0,457579.0,5386.0,-4.0,26.0,39.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,167,369969.0,8903.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,369969.0,7.0,7.0,378872.0,8903.0,-15.0,34.0,21.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,167,240397.0,408248.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,240397.0,29.0,-15.0,240397.0,0.0,-43.0,46.0,-45.0,1st ($n_1$=48),35
0,Position_3,1,S,6.0,168,425844.00000000006,10501.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,425844.00000000006,14.0,14.0,436345.00000000006,10501.0,-15.0,26.0,42.0,2+ ($n_2$=89),89
0,Position_3,2,S,4.0,168,474284.0,6921.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,474284.0,14.0,14.0,481205.0,6921.0,-4.0,26.0,42.0,2+ ($n_2$=89),89
0,Position_3,4,S,2.0,168,375277.0,11458.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,375277.0,8.0,8.0,386735.0,11458.000000000002,-15.0,34.0,24.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,168,251267.0,425844.00000000006,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,251267.0,30.0,-14.0,251267.0,0.0,-43.0,46.0,-42.0,1st ($n_1$=48),36
0,Position_3,1,S,6.0,169,433054.0,12631.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,433054.0,15.0,15.0,445685.0,12631.000000000002,-15.0,26.0,45.0,2+ ($n_2$=89),88
0,Position_3,2,S,4.0,169,469490.0,12194.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,469490.0,15.0,15.0,481684.0,12194.0,-4.0,26.0,45.0,2+ ($n_2$=89),88
0,Position_3,4,S,2.0,169,402947.0,10984.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,402947.0,9.0,9.0,413932.0,10984.999999999998,-15.0,34.0,27.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,169,246201.0,433054.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,246201.0,31.0,-13.0,246201.0,0.0,-43.0,46.0,-39.0,1st ($n_1$=48),40
0,Position_3,1,S,6.0,170,434402.0,17046.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,434402.0,16.0,16.0,451448.0,17046.0,-15.0,26.0,48.0,2+ ($n_2$=89),87
0,Position_3,2,S,4.0,170,471308.0,15762.999999999996,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,471308.0,16.0,16.0,487071.0,15762.999999999996,-4.0,26.0,48.0,2+ ($n_2$=89),87
0,Position_3,4,S,2.0,170,427611.0,11172.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,427611.0,10.0,10.0,438784.0,11172.999999999998,-15.0,34.0,30.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,170,235530.0,434402.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,235530.0,32.0,-12.0,235530.0,0.0,-43.0,46.0,-36.0,1st ($n_1$=48),42
0,Position_3,1,S,6.0,171,439254.0,15245.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,439254.0,17.0,17.0,454499.0,15245.0,-15.0,26.0,51.0,2+ ($n_2$=89),87
0,Position_3,2,S,4.0,171,459621.0,37249.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,459621.0,17.0,17.0,496870.0,37249.0,-4.0,26.0,51.0,2+ ($n_2$=89),87
0,Position_3,4,S,2.0,171,444909.0,13814.999999999998,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,444909.0,11.0,11.0,458724.0,13814.999999999998,-15.0,34.0,33.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,171,219281.0,439254.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,219281.0,33.0,-11.0,219281.0,0.0,-43.0,46.0,-33.0,1st ($n_1$=48),42
0,Position_3,1,S,6.0,172,400234.0,43057.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,400234.0,18.0,18.0,443291.0,43057.0,-15.0,26.0,54.0,2+ ($n_2$=89),86
0,Position_3,2,S,4.0,172,405860.0,96679.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,405860.0,18.0,18.0,502539.0,96679.0,-4.0,26.0,54.0,2+ ($n_2$=89),86
0,Position_3,4,S,2.0,172,442891.0,13081.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,442891.0,12.0,12.0,455972.0,13081.000000000002,-15.0,34.0,36.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,172,223361.0,400234.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,223361.0,34.0,-10.0,223361.0,0.0,-43.0,46.0,-30.0,1st ($n_1$=48),45
0,Position_3,1,S,6.0,173,331420.0,133652.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,331420.0,19.0,19.0,465072.0,133652.0,-15.0,26.0,57.0,2+ ($n_2$=89),86
0,Position_3,2,S,4.0,173,325700.0,176380.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,325700.0,19.0,19.0,502080.0,176380.0,-4.0,26.0,57.0,2+ ($n_2$=89),86
0,Position_3,4,S,2.0,173,458186.0,15374.000000000002,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,458186.0,13.0,13.0,473560.0,15374.000000000002,-15.0,34.0,39.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,173,226194.0,331420.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,226194.0,35.0,-9.0,226194.0,0.0,-43.0,46.0,-27.0,1st ($n_1$=48),46
0,Position_3,1,S,6.0,174,281154.0,210544.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,281154.0,20.0,20.0,491698.0,210544.0,-15.0,26.0,60.0,2+ ($n_2$=89),85
0,Position_3,2,S,4.0,174,287959.0,218332.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,287959.0,20.0,20.0,506291.0,218332.0,-4.0,26.0,60.0,2+ ($n_2$=89),85
0,Position_3,4,S,2.0,174,470329.0,13957.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,470329.0,14.0,14.0,484286.0,13957.0,-15.0,34.0,42.0,2+ ($n_2$=89),89
0,Position_3,8,G1,1.0,174,222945.0,281154.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,222945.0,36.0,-8.0,222945.0,0.0,-43.0,46.0,-24.0,1st ($n_1$=48),47
0,Position_3,1,S,6.0,175,258886.0,234745.0,MIA_KC_htb1_mCitrine_labeled,mother,13.0,25.0,155.0,258886.0,21.0,21.0,493631.0,234745.0,-15.0,26.0,63.0,2+ ($n_2$=89),84
0,Position_3,2,S,4.0,175,282983.0,236365.0,MIA_KC_htb1_mCitrine_labeled,mother,12.0,25.0,155.0,282983.0,21.0,21.0,519348.0,236365.0,-4.0,26.0,63.0,2+ ($n_2$=89),84
0,Position_3,4,S,2.0,175,480025.0,17470.0,MIA_KC_htb1_mCitrine_labeled,mother,14.0,33.0,161.0,480025.0,15.0,15.0,497495.0,17470.0,-15.0,34.0,45.0,2+ ($n_2$=89),88
0,Position_3,8,G1,1.0,175,221448.0,258886.0,MIA_KC_htb1_mCitrine_labeled,mother,1.0,43.0,139.0,221448.0,37.0,-7.0,221448.0,0.0,-43.0,46.0,-21.0,1st ($n_1$=48),47
