Position_n,frame_i,Cell_ID,time_seconds,is_cell_dead,is_cell_excluded,x_centroid,y_centroid,editIDclicked_x,editIDclicked_y,editIDnewID,cell_cycle_stage,generation_num,relative_ID,relationship,emerg_frame_i,division_frame_i,is_history_known,corrected_assignment,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,FITC_mean,phase_contr_mean,FITC_median,phase_contr_median,FITC_min,phase_contr_min,FITC_max,phase_contr_max,FITC_sum,phase_contr_sum,FITC_q25,phase_contr_q25,FITC_q75,phase_contr_q75,FITC_q05,phase_contr_q05,FITC_q95,phase_contr_q95,FITC_amount_autoBkgr,phase_contr_amount_autoBkgr,FITC_amount_dataPrepBkgr,phase_contr_amount_dataPrepBkgr
Position_49,0,26,0,0,0,414,223,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1594,46945.73633,73.40873704,463.9650941,351.0840652,2598.060226,351,2569,290,2262,466,3253,559628,4141308,338,2486,363,2682,321,2394,381,2906,46360,368310,0,0
Position_49,0,27,0,0,0,121,238,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1011,22864.71003,46.55974476,225.9721152,380.3649852,2650.644906,379,2628,312,2250,465,3268,384549,2679802,365,2534,395,2744,345.5,2380,419.5,2988,59007,286765,0,0
Position_49,0,30,0,0,0,307,263,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1135,27470.93988,52.2703366,271.4955223,330.3118943,2732.103965,330,2695,283,2284,387,3582,374904,3100938,319,2577,340,2830.5,305,2436.7,359,3198.3,9434,414393,0,0
Position_49,0,31,0,0,0,481,281,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1049,24028.50615,48.30976484,237.4739218,350.6272641,2642.266921,350,2630,297,2174,454,3150,367808,2771738,338,2534,363,2738,320,2404.4,383,2912,30030,288755,0,0
Position_49,0,34,0,0,0,16,292,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1202,26526.39512,55.35589832,262.1605788,339.874376,2586.136439,340.5,2569,287,2112,443,3009,408529,3108536,328,2477.25,350,2693.75,314,2351.05,364,2873.9,21485,263402,0,0
Position_49,0,36,0,0,0,494,320,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,878,18759.20577,40.43467448,185.3973832,339.3257403,2668.957859,339,2646.5,282,2286,398,3228,297928,2343345,330,2549,349,2775.75,312,2424.85,366.15,2974.45,15212,265119,0,0
Position_49,0,37,0,0,0,308,349,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,691,13249.16156,31.82273356,130.9415715,326.2141823,2702.875543,325,2670,280,2170,496,3463,225414,1867687,315,2518,336,2858.5,301.5,2310.5,351,3183.5,2912,232090,0,0
Position_49,0,38,0,0,0,351,357,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1092,26024.8963,50.29005072,257.2042619,335.7399267,2614.729853,336,2604.5,271,2201,407,3226,366628,2855285,324,2487,347,2734,308,2354.55,364,2907.9,15004,270521,0,0
Position_49,0,41,0,0,0,445,398,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,840,17690.40793,38.6846544,174.8344455,376.7952381,2609.519048,377,2605,316,2196,435,3113,316508,2191996,363,2507,390,2706.25,345,2325,411,2910.35,46028,203716,0,0
Position_49,0,42,0,0,0,368,421,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,875,18960.18389,40.296515,187.3836516,338.6514286,2607.267429,338,2584,286,2164,399,3193,296320,2281359,326,2469.5,351,2714.5,312,2327.1,368,2990.3,14570,210234,0,0
Position_49,0,43,0,0,0,483,434,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1015,23635.24669,46.7439574,233.5873353,421.5083744,2609.672906,422,2589,343,2186,495,3186,427831,2648818,404,2490,439,2706,380,2352,462.3,2940,101001,246313,0,0
Position_49,0,44,0,0,0,447,438,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1163,28811.57962,53.55982508,284.7450758,409.7644024,2590.938951,410,2574,294,2252,475,3086,476556,3013262,395,2456,426,2708,372,2354.1,444,2911.7,102070,260441,0,0
Position_49,0,46,0,0,0,94,478,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1030,24395.97698,47.4347548,241.105639,329.5262136,2574.754369,329,2557,280,2188,399,3120,339412,2651997,318,2449.25,340,2678.75,304,2346,358,2881.55,7752,213987,0,0
Position_49,0,47,0,0,0,204,485,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,815,16911.60448,37.5333254,167.1375247,329.8797546,2650.044172,330,2629,281,2214,386,3378,268852,2159786,319,2506.5,341,2750.5,305.7,2362,357,3066,6422,230681,0,0
Position_49,0,48,0,0,0,374,491,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1342,36326.46201,61.80334072,359.0147196,357.9985097,2572.399404,359,2561.5,299,2283,415,2984,480434,3452160,346,2486,371,2646,327,2392.15,387,2797.9,48310,275646,0,0
Position_49,0,49,0,0,0,463,493,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1102,26432.5377,50.75058232,261.2329852,433.1506352,2653.31216,432,2615,367,2295,527,3853,477332,2923950,413,2528,450,2733,393,2428,479,2998.55,122488,315516,0,0
Position_49,0,50,0,0,0,20,498,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,778,14403.11762,35.82935848,142.3461286,327.688946,2609.501285,328,2589.5,278,2264,367,3021,254942,2030192,320,2486,335,2737.75,304,2367.85,349.15,2881,4426,188666,0,0
Position_50,0,3,0,0,0,446,11,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,547,9315.487469,25.19107852,92.06503845,344.9835466,2650.036563,342,2625,300,2186,400,3495,188706,1449570,332,2502.5,358,2781,322.3,2340.5,374,3011.1,2726,155915,0,0
Position_50,0,4,0,0,0,130,13,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,924,19591.61636,42.55311984,193.6241039,421.8517316,2503.713203,419,2494,353,2132,512,3028,389791,2313431,399,2420,438,2588.25,387,2274.6,474,2728.4,75631,128171,0,0
Position_50,0,5,0,0,0,409,19,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1162,28635.24097,53.51377192,283.0023195,359.4148021,2528.943201,359,2519,314,2148,420,3100,417640,2938632,345,2444,372,2600,334,2342.05,391.95,2760.95,22560,190502,0,0
Position_50,0,7,0,0,0,503,46,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,491,5725.197601,22.61210156,56.58217447,335.2260692,2724.564155,339,2703,296,2208,368,3358,164596,1337761,330,2595,341,2849.5,314,2454.5,347,3034.5,-2344,176546,0,0
Position_50,0,8,0,0,0,271,48,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,986,20107.95756,45.40841576,198.7271081,362.8813387,2579.089249,362,2545,316,2154,427,3600,357801,2542982,350,2429,375,2687.75,334,2307.25,394,2964.75,22561,211092,0,0
Position_50,0,10,0,0,0,445,51,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1021,23821.21827,47.02027636,235.425294,342.4064643,2610.62096,342,2600,289,2217,393,3173,349597,2665444,331,2515,354,2702,317,2385,371,2871,2457,250779,0,0
Position_50,0,11,0,0,0,68,60,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,758,14981.63367,34.90829528,148.0636074,432.6754617,2607.168865,427.5,2609,367,2107,613,3182,327968,1976234,411,2467.5,449,2735.75,391,2259.65,493.15,2980.6,70248,183564,0,0
Position_50,0,15,0,0,0,94,87,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1094,26890.07799,50.38215704,265.7548596,381.6773309,2541.274223,380,2556,319,1998,454,2999,417555,2780154,367,2427,395,2663,349,2254.55,418,2814,45595,192844,0,0
Position_50,0,16,0,0,0,12,107,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,858,15988.86604,39.51361128,158.0180931,385.0955711,2533.032634,386,2527,331,2228,446,2929,330412,2173342,368,2438,400.75,2619,349.85,2324,421,2764.05,38692,144172,0,0
Position_50,0,17,0,0,0,457,113,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,668,11422.73546,30.76351088,112.8909875,345.3727545,2702.95509,344,2691,291,2248,403,3369,230709,1805574,330,2537.5,360,2841.25,312.7,2362.35,384.65,3070,3589,225754,0,0
Position_50,0,18,0,0,0,431,122,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1022,23291.80805,47.06632952,230.1931284,378.4598826,2607.994129,378,2595,277,2044,462,3242,386786,2665370,361,2466.5,394,2740.75,340,2304.1,420,2936.8,39306,248340,0,0
Position_50,0,19,0,0,0,238,126,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1392,38421.07538,64.10599872,379.7158006,406.0854885,2599.884339,405,2587,347,2213,494,3152,565271,3619039,390,2503,421,2686.25,371,2385.55,444,2864,91991,326959,0,0
Position_50,0,21,0,0,0,99,149,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,901,19535.57355,41.49389716,193.0702324,379.5516093,2603.395117,379,2588,319,2252,449,3064,341976,2345659,367,2503,392,2697,348,2385,414,2867,35636,214794,0,0
Position_50,0,24,0,0,0,349,226,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,759,15004.51391,34.95434844,148.2897331,354.1330698,2696.393939,353,2692,262,2263,426,3248,268787,2046563,341,2573,366.5,2816,327,2407.5,385,3004,10727,251528,0,0
Position_50,0,25,0,0,0,486,226,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,854,18655.319,39.32939864,184.3706694,335.7423888,2714.826698,335,2697.5,283,2214,390,3355,286724,2318462,324,2598.25,347,2818.75,307.65,2393.95,365,3079.35,-3636,298752,0,0
Position_50,0,26,0,0,0,211,230,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1099,25463.52491,50.61242284,251.6562238,443.8626024,2624.195632,443,2614,369,2241,516,3108,487805,2883991,427,2529,461,2714,405.9,2397.9,483,2879.1,114145,284856,0,0
Position_50,0,27,0,0,0,290,237,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1339,34902.39657,61.66518124,344.9406693,465.5825243,2607.715459,465,2591,376,2161,572,3171,623415,3491731,441,2501.5,488.5,2711.5,412,2372.8,522,2874.1,168155,324996,0,0
Position_50,0,28,0,0,0,438,239,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1002,22928.18687,46.14526632,226.5994574,361.1497006,2661.778443,361,2656.5,305,2188,421,3235,361872,2667102,348,2518.25,373,2788,334,2382.1,389,2988,21192,297372,0,0
Position_50,0,29,0,0,0,165,239,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1495,40223.48524,68.8494742,397.5290319,390.8555184,2572.566555,390,2560,332,2240,466,3014,584329,3845987,376.5,2482,405,2656,355.7,2377,426.3,2800,76029,310312,0,0
Position_50,0,32,0,0,0,270,268,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,875,19155.66759,40.296515,189.3156186,447.4182857,2745.464,446,2706,387,2312,644,3438,391491,2402281,433,2575.5,460,2897.5,416,2447.7,482,3137.7,93991,332906,0,0
Position_50,0,33,0,0,0,229,277,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1175,26007.27209,54.112463,257.0300817,419.5659574,2583.014468,419,2563,368,2195,489,3150,492990,3035042,406,2460,431,2681,391,2347.4,450,2887.2,93490,256167,0,0
Position_50,0,36,0,0,0,206,303,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1154,28868.9741,53.14534664,285.3123059,417.507799,2591.32669,417,2568,363,2201,475,3145,481804,2990391,404,2467,431,2708.75,388,2333,449.35,2912,89444,261181,0,0
Position_50,0,37,0,0,0,276,307,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,886,18347.51779,40.80309976,181.3286676,455.9480813,2653.037246,457,2638.5,308,2262,522,3236,403970,2350591,442,2527.25,472,2748.75,418.25,2402.25,492,2971.75,102730,255201,0,0
Position_50,0,38,0,0,0,106,311,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1312,34324.18016,60.42174592,339.2261518,399.320122,2485.606707,399,2469,333,2174,463,2926,523908,3261116,385,2404,413,2556.25,370,2316.55,432,2701.9,77828,158236,0,0
Position_50,0,39,0,0,0,501,323,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,664,10354.81318,30.57929824,102.3367029,331.2379518,2597.715361,331,2571,271,2256,374,3124,219942,1724883,326,2495,336.25,2659.25,311,2394.15,352,2930.7,-5818,154523,0,0
Position_50,0,40,0,0,0,226,330,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,839,17751.84281,38.63860124,175.4416069,403.6567342,2684.382598,404,2660,350,2266,471,3219,338668,2252197,392,2543,416,2801,372.9,2430,435,3004.2,53408,267962,0,0
Position_50,0,41,0,0,0,196,340,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,679,12754.09549,31.27009564,126.0488295,398.1899853,2692.65243,398,2671,343,2191,452,3454,270371,1828311,386,2544,410,2828,372,2365.6,427,3040,39511,222476,0,0
Position_50,0,42,0,0,0,151,345,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1032,23658.59952,47.52686112,233.8181315,404.1027132,2526.751938,402,2501.5,344,2219,488,3103,417034,2607608,389,2430,418,2601,370,2348,444,2806,66154,166928,0,0
Position_50,0,43,0,0,0,277,345,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1122,27608.93504,51.67164552,272.8593296,436.8324421,2652.982175,437,2631,374,2232,507,3180,490126,2976646,419.25,2526,453,2763,397.05,2396.05,476,2979.95,108646,323116,0,0
Position_50,0,44,0,0,0,309,354,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,723,14106.95656,33.29643468,139.4191664,394.2600277,2744.294606,394,2711,292,2224,467,3465,285050,1984125,377,2564,411.5,2933.5,355,2366.5,439,3153.9,39230,274230,0,0
Position_50,0,45,0,0,0,101,361,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1102,26036.46885,50.75058232,257.3186335,405.2994555,2506.689655,404,2497,346,2145,464,3038,446640,2762372,393,2408,418,2580.75,375,2288.1,438,2781.95,71960,156142,0,0
Position_50,0,47,0,0,0,177,369,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1028,23269.66044,47.34264848,229.9742435,417.1673152,2592.944553,417,2566,359,2234,498,3099,428848,2665547,402.75,2455.75,431,2718.25,382,2358.35,452.65,2895,79328,234327,0,0
Position_50,0,49,0,0,0,145,383,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,879,19092.91231,40.48072764,188.6954077,449.629124,2613.234357,449,2628,373,2118,543,3091,395224,2297033,430,2486.5,468,2746,407.9,2294.8,495.1,2897,96364,218198,0,0
Position_50,0,50,0,0,0,118,406,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1091,26767.9093,50.24399756,264.5474654,418.8991751,2541.610449,419,2529,367,2166,478,3094,457019,2772897,405,2436,433,2646,386,2317.5,452.5,2806.5,86079,192682,0,0
Position_50,0,51,0,0,0,35,417,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1317,33748.84061,60.65201172,333.5400664,480.3470008,2529.536067,478,2530,384,2199,594,2898,632617,3331399,453,2443,507,2606,423,2330.8,542,2746.2,184837,216694,0,0
Position_50,0,52,0,0,0,202,424,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1089,26418.397,50.15189124,261.0932325,378.1597796,2621.829201,378,2604,323,2264,449,3142,411816,2855172,365,2487,391,2736,347,2368,410,2941,41556,279687,0,0
Position_50,0,53,0,0,0,117,442,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1025,22613.45757,47.204489,223.4889851,403.6926829,2547.516098,404,2530,350,2164,483,3083,413785,2611204,388,2430,419,2645,367,2313,439,2849.8,65285,187079,0,0
Position_50,0,54,0,0,0,220,452,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,793,15631.09196,36.52015588,154.482209,339.4854981,2336.351828,337,2328,290,2214,401,2720,269212,1852727,328,2300,351,2356,314,2261.6,370,2430.8,-408,-22718,0,0
Position_50,0,56,0,0,0,11,481,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,738,12549.72097,33.98723208,124.0289945,349.3211382,2550.895664,348,2535,309,2082,411,2945,257799,1882561,333,2455,361.75,2654,321.85,2314,387.15,2805,6879,137191,0,0
Position_50,0,59,0,0,0,222,36,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,964,21889.93498,44.39524624,216.3384055,409.7178423,2539.606846,409,2543,357,2145,665,3014,394968,2448181,394,2418,422.25,2649,375,2283,447,2813.55,67208,168321,0,0
Position_50,0,60,0,0,0,172,278,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,765,15274.28259,35.2306674,150.9558591,383.5163399,2451.482353,383,2434,319,1965,459,3024,293390,1875384,371,2267,395,2615,354.2,2112.2,412.8,2848,33290,66159,0,0
Position_51,0,2,0,0,0,21,10,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,642,10861.87944,29.56612872,107.3480429,353.1292835,2527.739875,349.5,2526,326,2122,413,3044,226709,1622809,340,2415.75,363,2637,334,2252.05,384,2821.85,9071,91639,0,0
Position_51,0,5,0,0,0,261,44,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1135,27906.30796,52.2703366,275.7982686,389.4317181,2512.21674,388,2501,338,2159,469,3019,442005,2851366,375,2412,401,2597,361,2295.4,423,2786.3,57240,144391,0,0
Position_51,0,6,0,0,0,147,48,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1074,24959.80061,49.46109384,246.6779125,365.216946,2510.604283,366,2512,279,2007,425,3018,392243,2696389,353.25,2425,377,2601,336.65,2261.65,393,2756.05,28157,134899,0,0
Position_51,0,12,0,0,0,46,89,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1277,31907.75277,58.80988532,315.3445802,379.4612373,2528.093187,379,2517,294,2112,433,2973,484572,3228375,368,2434,391,2605,352,2339,410,2780.2,51669,182730,0,0
Position_51,0,13,0,0,0,388,93,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1022,24412.75118,47.06632952,241.2714185,381.8473581,2502.857143,378,2478.5,314,2228,495,3841,390248,2557920,359,2402.25,401,2547,340,2309,437.95,2768.7,43790,120450,0,0
Position_51,0,14,0,0,0,128,104,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1042,24103.71316,47.98739272,238.2171933,393.2236084,2562.849328,392,2552,318,2161,459,3021,409739,2670489,379,2470,408,2654,361.05,2344,428,2799,56501,185319,0,0
Position_51,0,15,0,0,0,88,115,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1279,28220.3697,58.90199164,278.9021433,379.2572322,2466.623925,379,2477,272,2072,450,3523,485070,3154812,367,2280.5,392,2618.5,349,2134,411,2824.9,51489,104397,0,0
Position_51,0,16,0,0,0,421,114,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1237,30807.86916,56.96775892,304.4744216,478.7647534,2894.72595,478,2848,403,1767,577,4095,592232,3580776,458,2559,497,3179,433,2240.4,527,3753.6,172889,630531,0,0
Position_51,0,17,0,0,0,459,117,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1274,32899.50311,58.67172584,325.1460569,423.6357928,2648.850078,424,2617,341,2239,519,3596,539712,3374635,403,2506.25,445,2774,376,2392.65,471,2971.4,107826,336145,0,0
Position_51,0,19,0,0,0,10,142,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,709,11590.6023,32.65169044,114.5500169,397.2750353,2614.373766,396,2599,354,2193,456,3076,281668,1853591,386,2488,408,2727,372,2351,427,2938,41317,162626,0,0
Position_51,0,20,0,0,0,349,158,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1279,33810.64646,58.90199164,334.1508941,379.702111,2603.154027,379,2596,323,2261,506,3124,485639,3329434,366,2525,392.5,2666.5,349,2420.7,414,2834.2,52058,279019,0,0
Position_51,0,21,0,0,0,475,162,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1263,32867.40445,58.16514108,324.8288256,420.202692,2629.341251,420,2623,350,2309,505,3013,530716,3320858,403,2560,436.5,2701.5,380,2444.2,463.9,2824.8,102559,308603,0,0
Position_51,0,22,0,0,0,150,169,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1069,25647.32448,49.23082804,253.4727165,374.9354537,2575.043031,374,2593,322,2003,451,3007,400806,2752721,362,2480,387,2696,344,2244.6,407,2824.6,38415,203156,0,0
Position_51,0,23,0,0,0,49,190,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1463,37075.94499,67.37577308,366.421866,412.5290499,2568.882433,412,2556,344,2192,483,3139,603530,3758275,398,2480,426,2653,379,2393.2,448,2780,107573,269020,0,0
Position_51,0,24,0,0,0,114,197,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1006,22794.0123,46.32947896,225.273409,413.8499006,2608.431412,413,2609,335,2247,487,2999,416333,2624082,400,2514,428,2699,381,2379.25,448,2844,75299,224772,0,0
Position_51,0,25,0,0,0,416,201,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1168,28804.91138,53.79009088,284.6791735,408.9546233,2573.700342,408,2567.5,352,2194,478,2921,477659,3006082,395,2488.75,423,2657,374,2374.35,444,2789.65,81707,220402,0,0
Position_51,0,26,0,0,0,492,203,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,934,19804.62359,43.01365144,195.7292561,374.8372591,2698.508565,373,2686.5,283,2181,442,3338,350098,2520407,366,2569.25,385,2814.75,348,2417.6,404,3009.35,33472,292817,0,0
Position_51,0,29,0,0,0,75,231,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,827,16907.88023,38.08596332,167.1007178,373.7001209,2653.106409,372,2655,325,1995,446,3194,309050,2194119,361,2517,385.5,2785.5,345,2308.8,404.7,3004.2,28697,221724,0,0
Position_51,0,30,0,0,0,398,244,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1064,24750.99349,49.00056224,244.61427,363.6390977,2607.003759,363,2595,309,2223,419,3162,386912,2773852,350,2493.75,376,2710,334,2365.15,395,2899.7,26216,236212,0,0
Position_51,0,31,0,0,0,294,249,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1105,27324.75957,50.8887418,270.0508211,355.7520362,2631.8,356,2622,306,2219,410,3093,393106,2908139,344,2531,366,2717,328,2413.6,385,2907.8,18511,272714,0,0
Position_51,0,33,0,0,0,27,252,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1255,32870.80773,57.7967158,324.8624602,368.87251,2564.471713,368,2553,311,2182,440,3167,462935,3218412,356,2463.5,381,2656.5,340,2339,400,2814.2,37490,225237,0,0
Position_51,0,35,0,0,0,444,266,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1376,35023.9247,63.36914816,346.1417327,365.9978198,2594.356831,365.5,2591,311,2211,448,2968,503613,3569835,354,2531,377,2660,339,2429,395,2778,37149,288075,0,0
Position_51,0,38,0,0,0,218,286,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1133,26591.55302,52.17823028,262.8045349,348.5887026,2632.583407,348,2624,290,2284,408,3045,394951,2982717,337,2511,360,2747,321,2395,377,2900.4,10864,280512,0,0
Position_51,0,39,0,0,0,493,287,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1013,23472.67034,46.65185108,231.9805919,367.8321816,2693.311945,366,2683,312,2169,453,3315,372614,2728325,356,2560,377,2816,345,2392.4,396,3024.8,29207,312320,0,0
Position_51,0,40,0,0,0,468,313,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1127,27707.35677,51.90191132,273.8320324,362.6024845,2605.96362,362,2595,316,2252,518,3098,408653,2936921,351,2513,373,2690,335,2396.3,391,2855,26600,249026,0,0
Position_51,0,43,0,0,0,60,342,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1084,25602.90213,49.92162544,253.0336901,352.3745387,2561.20572,352,2563,294,2181,416,2947,381974,2776347,340,2481,363,2642,326,2346,381,2771.85,14498,191007,0,0
Position_51,0,44,0,0,0,211,346,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1225,31892.50974,56.415121,315.1939333,367.3371429,2627.413061,367,2619,319,2223,429,3216,449988,3218581,355,2516,379,2735,340,2390,398,2887.2,34713,296956,0,0
Position_51,0,45,0,0,0,474,351,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,875,18887.29409,40.296515,186.6632811,369.0068571,2623.214857,369,2625,271,2053,436,3152,322881,2295313,357,2523.5,381,2730.5,340.7,2340.4,400.3,2897.3,26256,208438,0,0
Position_51,0,46,0,0,0,334,363,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1219,29857.13951,56.13880204,295.0783527,348.1255127,2639.605414,348,2630,291,2230,409,3247,424365,3217679,336,2540,359,2729,321.9,2402.8,376,2898.1,11124,310364,0,0
Position_51,0,47,0,0,0,439,370,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1127,24614.74504,51.90191132,243.2677255,346.0434783,2578.711624,345,2567,290,2150,413,3018,389991,2906208,333,2502,358,2641,318,2403,377,2811.7,7938,218313,0,0
Position_51,0,48,0,0,0,502,371,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,616,8851.488516,28.36874656,87.47933301,345.1948052,2654.082792,346,2643,287,2307,408,3240,212640,1634915,332,2552,355,2738.25,319,2428.75,378,2927.25,3816,165755,0,0
Position_51,0,50,0,0,0,202,390,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1046,24888.29027,48.17160536,245.9711752,378.1778203,2611.121415,377,2610,301,2213,441,3277,395574,2731233,365,2504,392,2715,345.25,2333,413,2866.5,40980,236523,0,0
Position_51,0,51,0,0,0,353,423,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1131,27865.4646,52.08612396,275.3946134,349.8965517,2589.049514,349,2578,296,2223,424,3038,395733,2928215,337,2478.5,361,2683,323,2368,380,2854.5,12324,230780,0,0
Position_51,0,52,0,0,0,223,439,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,785,15284.42467,36.1517306,151.0560933,355.0433121,2665.143949,355,2653,290,2016,421,3611,278709,2092138,344,2500,367,2816,327,2259.6,385.8,3068,12594,219913,0,0
Position_51,0,53,0,0,0,87,441,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1039,24003.69013,47.84923324,237.2286648,413.1453321,2574.704524,350,2565,276,2204,1487,3230,429258,2675118,331,2476,448.5,2664,310.9,2339.8,712,2819.4,77037,197103,0,0
Position_51,0,54,0,0,0,129,445,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,1251,29686.61897,57.61250316,293.3930968,393.5371703,2564.258993,380,2552,310,2063,801,3066,492315,3207888,364,2475,397,2652,341,2347.5,541,2814,68226,224253,0,0
Position_51,0,55,0,0,0,240,466,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,996,22280.49686,45.86894736,220.1983318,348.8283133,2614.026104,349,2594.5,261,2222,406,3228,347433,2603570,337,2511,360,2690,320,2379.25,377,2914.25,9789,228110,0,0
Position_51,0,56,0,0,0,427,494,,,-1,G1,2,-1,mother,-1,-1,FALSE,FALSE,998,23164.11272,45.96105368,228.9311144,328.0811623,2600.544088,327,2591.5,280,2266,389,2965,327425,2595343,317,2518,339,2672,303,2416,355,2818.15,-10897,215113,0,0
