selection_subset,position,Cell_ID,cell_cycle_stage,generation_num,frame_i,mCitrine_corrected_amount,mCitrine_corrected_amount_rel,file,relationship,relative_ID,phase_length,phase_begin,gui_mCitrine_amount_autoBkgr,frames_in_phase,centered_frames_in_phase,min_centered_frames,max_centered_frames,centered_time_in_minutes,Generation,contributing_ccs_at_time,Method of calculation,value
0,Position_4,4,G1,2,106,255243.00000000003,233634.0,MIA_KC_test_files,mother,9,8,99,,8,-1,-8,26,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,6,S,1,106,525363.0,19378.0,MIA_KC_test_files,mother,12,34,91,,16,16,-31,35,48,1st ($n_1$=38),38,Bud signal,19378.0
0,Position_4,1,S,5,107,422765.0,7543.999999999999,MIA_KC_test_files,mother,15,26,98,,10,10,-2,27,30,2+ ($n_2$=79),79,Bud signal,7543.999999999999
0,Position_4,2,S,2,107,266596.0,227734.0,MIA_KC_test_files,mother,10,45,70,,38,38,-10,46,114,2+ ($n_2$=79),11,Bud signal,227734.0
0,Position_4,3,S,5,107,342626.0,163675.0,MIA_KC_test_files,mother,13,21,94,,14,14,-10,22,42,2+ ($n_2$=79),79,Bud signal,163675.0
0,Position_4,3,S,5,104,511821.0,25189.0,MIA_KC_test_files,mother,13,21,94,,11,11,-10,22,33,2+ ($n_2$=79),79,Bud signal,25189.0
0,Position_4,4,G1,2,107,266617.0,237932.00000000003,MIA_KC_test_files,mother,9,8,99,,9,0,-8,26,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,2,S,2,104,491441.00000000006,17398.0,MIA_KC_test_files,mother,10,45,70,,35,35,-10,46,105,2+ ($n_2$=79),12,Bud signal,17398.0
0,Position_4,6,S,1,103,502941.00000000006,18405.0,MIA_KC_test_files,mother,12,34,91,,13,13,-31,35,39,1st ($n_1$=38),38,Bud signal,18405.0
0,Position_4,6,S,1,100,454171.0,14872.0,MIA_KC_test_files,mother,12,34,91,,10,10,-31,35,30,1st ($n_1$=38),38,Bud signal,14872.0
0,Position_4,1,S,5,101,265787.0,5687.0,MIA_KC_test_files,mother,15,26,98,,4,4,-2,27,12,2+ ($n_2$=79),79,Bud signal,5687.0
0,Position_4,2,S,2,101,474930.0,23365.0,MIA_KC_test_files,mother,10,45,70,,32,32,-10,46,96,2+ ($n_2$=79),18,Bud signal,23365.0
0,Position_4,3,S,5,101,520415.0,10750.0,MIA_KC_test_files,mother,13,21,94,,8,8,-10,22,24,2+ ($n_2$=79),79,Bud signal,10750.0
0,Position_4,4,G1,2,101,248518.00000000003,239106.0,MIA_KC_test_files,mother,9,8,99,,3,-6,-8,26,-18,2+ ($n_2$=79),63,Bud signal,0.0
0,Position_4,6,S,1,101,485815.0,15081.0,MIA_KC_test_files,mother,12,34,91,,11,11,-31,35,33,1st ($n_1$=38),38,Bud signal,15081.0
0,Position_4,1,S,5,102,287204.0,8299.0,MIA_KC_test_files,mother,15,26,98,,5,5,-2,27,15,2+ ($n_2$=79),79,Bud signal,8299.0
0,Position_4,2,S,2,102,478956.0,22636.0,MIA_KC_test_files,mother,10,45,70,,33,33,-10,46,99,2+ ($n_2$=79),15,Bud signal,22636.0
0,Position_4,3,S,5,102,518086.0,14534.999999999998,MIA_KC_test_files,mother,13,21,94,,9,9,-10,22,27,2+ ($n_2$=79),79,Bud signal,14534.999999999998
0,Position_4,4,G1,2,102,241655.0,234574.0,MIA_KC_test_files,mother,9,8,99,,4,-5,-8,26,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_4,6,S,1,102,494410.0,15955.000000000002,MIA_KC_test_files,mother,12,34,91,,12,12,-31,35,36,1st ($n_1$=38),38,Bud signal,15955.000000000002
0,Position_4,1,S,5,103,312022.0,9606.0,MIA_KC_test_files,mother,15,26,98,,6,6,-2,27,18,2+ ($n_2$=79),79,Bud signal,9606.0
0,Position_4,2,S,2,103,487684.0,18431.0,MIA_KC_test_files,mother,10,45,70,,34,34,-10,46,102,2+ ($n_2$=79),15,Bud signal,18431.0
0,Position_4,3,S,5,103,486590.0,24404.0,MIA_KC_test_files,mother,13,21,94,,10,10,-10,22,30,2+ ($n_2$=79),79,Bud signal,24404.0
0,Position_4,4,G1,2,103,255338.00000000003,239406.0,MIA_KC_test_files,mother,9,8,99,,5,-4,-8,26,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_4,1,S,5,104,332097.0,9601.0,MIA_KC_test_files,mother,15,26,98,,7,7,-2,27,21,2+ ($n_2$=79),79,Bud signal,9601.0
0,Position_4,6,S,1,107,503713.00000000006,23714.000000000004,MIA_KC_test_files,mother,12,34,91,,17,17,-31,35,51,1st ($n_1$=38),38,Bud signal,23714.000000000004
0,Position_4,1,S,5,108,439375.0,8716.000000000002,MIA_KC_test_files,mother,15,26,98,,11,11,-2,27,33,2+ ($n_2$=79),79,Bud signal,8716.000000000002
0,Position_4,2,S,2,108,258839.0,259791.0,MIA_KC_test_files,mother,10,45,70,,39,39,-10,46,117,2+ ($n_2$=79),11,Bud signal,259791.0
0,Position_4,3,S,5,113,322677.0,243866.0,MIA_KC_test_files,mother,13,21,94,,20,20,-10,22,60,2+ ($n_2$=79),75,Bud signal,243866.0
0,Position_4,4,S,2,113,384058.0,2070.0,MIA_KC_test_files,mother,16,25,108,,6,6,-8,26,18,2+ ($n_2$=79),79,Bud signal,2070.0
0,Position_4,6,S,1,113,486997.0,33762.0,MIA_KC_test_files,mother,12,34,91,,23,23,-31,35,69,1st ($n_1$=38),37,Bud signal,33762.0
0,Position_4,1,S,5,114,489445.0,20463.0,MIA_KC_test_files,mother,15,26,98,,17,17,-2,27,51,2+ ($n_2$=79),77,Bud signal,20463.0
0,Position_4,3,S,5,114,322267.0,262765.0,MIA_KC_test_files,mother,13,21,94,,21,21,-10,22,63,2+ ($n_2$=79),75,Bud signal,262765.0
0,Position_4,4,S,2,114,407531.0,2399.0,MIA_KC_test_files,mother,16,25,108,,7,7,-8,26,21,2+ ($n_2$=79),79,Bud signal,2399.0
0,Position_4,6,S,1,114,490050.0,36525.0,MIA_KC_test_files,mother,12,34,91,,24,24,-31,35,72,1st ($n_1$=38),36,Bud signal,36525.0
0,Position_4,1,S,5,115,492222.0,21637.0,MIA_KC_test_files,mother,15,26,98,,18,18,-2,27,54,2+ ($n_2$=79),76,Bud signal,21637.0
0,Position_4,3,S,5,115,311261.0,268869.0,MIA_KC_test_files,mother,13,21,94,,22,22,-10,22,66,2+ ($n_2$=79),74,Bud signal,268869.0
0,Position_4,4,S,2,115,424531.0,3646.0,MIA_KC_test_files,mother,16,25,108,,8,8,-8,26,24,2+ ($n_2$=79),79,Bud signal,3646.0
0,Position_4,6,S,1,115,478111.0,44494.0,MIA_KC_test_files,mother,12,34,91,,25,25,-31,35,75,1st ($n_1$=38),34,Bud signal,44494.0
0,Position_4,1,S,5,116,504284.0,20336.0,MIA_KC_test_files,mother,15,26,98,,19,19,-2,27,57,2+ ($n_2$=79),76,Bud signal,20336.0
0,Position_4,2,G1,3,116,237464.0,251487.0,MIA_KC_test_files,mother,10,9,116,,1,-9,-9,26,-27,2+ ($n_2$=79),40,Bud signal,0.0
0,Position_4,3,G1,6,116,318811.0,295936.0,MIA_KC_test_files,mother,13,5,116,,1,-5,-5,28,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_4,4,S,2,116,438725.0,3863.0,MIA_KC_test_files,mother,16,25,108,,9,9,-8,26,27,2+ ($n_2$=79),79,Bud signal,3863.0
0,Position_4,1,S,5,113,494442.0,18914.000000000004,MIA_KC_test_files,mother,15,26,98,,16,16,-2,27,48,2+ ($n_2$=79),77,Bud signal,18914.000000000004
0,Position_4,6,S,1,112,494809.0,32121.0,MIA_KC_test_files,mother,12,34,91,,22,22,-31,35,66,1st ($n_1$=38),38,Bud signal,32121.0
0,Position_4,4,S,2,112,364877.0,2203.0000000000005,MIA_KC_test_files,mother,16,25,108,,5,5,-8,26,15,2+ ($n_2$=79),79,Bud signal,2203.0000000000005
0,Position_4,3,S,5,112,322979.0,233777.0,MIA_KC_test_files,mother,13,21,94,,19,19,-10,22,57,2+ ($n_2$=79),76,Bud signal,233777.0
0,Position_4,3,S,5,108,313769.0,195481.0,MIA_KC_test_files,mother,13,21,94,,15,15,-10,22,45,2+ ($n_2$=79),78,Bud signal,195481.0
0,Position_4,4,S,2,108,274039.0,1429.0000000000002,MIA_KC_test_files,mother,16,25,108,,1,1,-8,26,3,2+ ($n_2$=79),79,Bud signal,1429.0000000000002
0,Position_4,6,S,1,108,493980.0,30397.0,MIA_KC_test_files,mother,12,34,91,,18,18,-31,35,54,1st ($n_1$=38),38,Bud signal,30397.0
0,Position_4,1,S,5,109,465504.0,9763.999999999998,MIA_KC_test_files,mother,15,26,98,,12,12,-2,27,36,2+ ($n_2$=79),79,Bud signal,9763.999999999998
0,Position_4,3,S,5,109,301809.0,204454.0,MIA_KC_test_files,mother,13,21,94,,16,16,-10,22,48,2+ ($n_2$=79),77,Bud signal,204454.0
0,Position_4,4,S,2,109,298537.0,1301.0000000000002,MIA_KC_test_files,mother,16,25,108,,2,2,-8,26,6,2+ ($n_2$=79),79,Bud signal,1301.0000000000002
0,Position_4,6,S,1,109,481731.0,40334.0,MIA_KC_test_files,mother,12,34,91,,19,19,-31,35,57,1st ($n_1$=38),38,Bud signal,40334.0
0,Position_4,4,G1,2,100,265180.0,240242.0,MIA_KC_test_files,mother,9,8,99,,2,-7,-8,26,-21,2+ ($n_2$=79),57,Bud signal,0.0
0,Position_4,1,S,5,110,477805.0,10139.0,MIA_KC_test_files,mother,15,26,98,,13,13,-2,27,39,2+ ($n_2$=79),79,Bud signal,10139.0
0,Position_4,4,S,2,110,331167.0,857.0000000000001,MIA_KC_test_files,mother,16,25,108,,3,3,-8,26,9,2+ ($n_2$=79),79,Bud signal,857.0000000000001
0,Position_4,6,S,1,110,469483.0,39794.0,MIA_KC_test_files,mother,12,34,91,,20,20,-31,35,60,1st ($n_1$=38),38,Bud signal,39794.0
0,Position_4,1,S,5,111,482982.0,13622.0,MIA_KC_test_files,mother,15,26,98,,14,14,-2,27,42,2+ ($n_2$=79),79,Bud signal,13622.0
0,Position_4,3,S,5,111,320101.0,228353.00000000003,MIA_KC_test_files,mother,13,21,94,,18,18,-10,22,54,2+ ($n_2$=79),76,Bud signal,228353.00000000003
0,Position_4,4,S,2,111,347540.0,1600.0000000000002,MIA_KC_test_files,mother,16,25,108,,4,4,-8,26,12,2+ ($n_2$=79),79,Bud signal,1600.0000000000002
0,Position_4,6,S,1,111,494044.0,34393.0,MIA_KC_test_files,mother,12,34,91,,21,21,-31,35,63,1st ($n_1$=38),38,Bud signal,34393.0
0,Position_4,1,S,5,112,489319.0,19287.0,MIA_KC_test_files,mother,15,26,98,,15,15,-2,27,45,2+ ($n_2$=79),78,Bud signal,19287.0
0,Position_4,3,S,5,110,307199.0,219499.0,MIA_KC_test_files,mother,13,21,94,,17,17,-10,22,51,2+ ($n_2$=79),77,Bud signal,219499.0
0,Position_4,3,G1,4,51,357551.0,337732.0,MIA_KC_test_files,mother,5,6,49,,3,-4,-6,27,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_4,3,S,5,100,512612.0,11004.000000000002,MIA_KC_test_files,mother,13,21,94,,7,7,-10,22,21,2+ ($n_2$=79),79,Bud signal,11004.000000000002
0,Position_4,1,S,5,100,260617.00000000003,3841.0,MIA_KC_test_files,mother,15,26,98,,3,3,-2,27,9,2+ ($n_2$=79),79,Bud signal,3841.0
0,Position_4,2,S,2,89,476681.0,9281.999999999998,MIA_KC_test_files,mother,10,45,70,,20,20,-10,46,60,2+ ($n_2$=79),75,Bud signal,9281.999999999998
0,Position_4,3,G1,5,89,290204.0,230225.0,MIA_KC_test_files,mother,8,10,83,,7,-4,-10,22,-12,2+ ($n_2$=79),74,Bud signal,0.0
0,Position_4,4,S,1,89,280563.0,260482.0,MIA_KC_test_files,mother,9,36,62,,28,28,-32,37,84,1st ($n_1$=38),26,Bud signal,260482.0
0,Position_4,6,G1,1,89,286601.0,476681.0,MIA_KC_test_files,mother,2,31,59,,31,-1,-31,35,-3,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,4,90,250227.00000000003,254316.0,MIA_KC_test_files,mother,11,23,71,,20,20,-7,24,60,2+ ($n_2$=79),75,Bud signal,254316.0
0,Position_4,2,S,2,90,480969.0,13565.0,MIA_KC_test_files,mother,10,45,70,,21,21,-10,46,63,2+ ($n_2$=79),75,Bud signal,13565.0
0,Position_4,3,G1,5,90,289568.0,234087.0,MIA_KC_test_files,mother,8,10,83,,8,-3,-10,22,-9,2+ ($n_2$=79),76,Bud signal,0.0
0,Position_4,4,S,1,90,264473.0,261412.00000000003,MIA_KC_test_files,mother,9,36,62,,29,29,-32,37,87,1st ($n_1$=38),25,Bud signal,261412.00000000003
0,Position_4,6,G1,1,90,299908.0,480969.0,MIA_KC_test_files,mother,2,31,59,,32,0,-31,35,0,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,4,91,267601.0,250427.0,MIA_KC_test_files,mother,11,23,71,,21,21,-7,24,63,2+ ($n_2$=79),75,Bud signal,250427.0
0,Position_4,2,S,2,91,476494.0,14699.999999999998,MIA_KC_test_files,mother,10,45,70,,22,22,-10,46,66,2+ ($n_2$=79),74,Bud signal,14699.999999999998
0,Position_4,3,G1,5,91,299337.0,230200.0,MIA_KC_test_files,mother,8,10,83,,9,-2,-10,22,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,4,S,1,91,264076.0,259567.0,MIA_KC_test_files,mother,9,36,62,,30,30,-32,37,90,1st ($n_1$=38),25,Bud signal,259567.0
0,Position_4,6,S,1,91,313458.0,1995.0,MIA_KC_test_files,mother,12,34,91,,1,1,-31,35,3,1st ($n_1$=38),38,Bud signal,1995.0
0,Position_4,1,S,4,92,256525.00000000003,245492.0,MIA_KC_test_files,mother,11,23,71,,22,22,-7,24,66,2+ ($n_2$=79),74,Bud signal,245492.0
0,Position_4,1,S,4,89,222420.0,253852.0,MIA_KC_test_files,mother,11,23,71,,19,19,-7,24,57,2+ ($n_2$=79),76,Bud signal,253852.0
0,Position_4,2,S,2,92,473755.0,13321.0,MIA_KC_test_files,mother,10,45,70,,23,23,-10,46,69,2+ ($n_2$=79),71,Bud signal,13321.0
0,Position_4,6,G1,1,88,292140.0,452294.0,MIA_KC_test_files,mother,2,31,59,,30,-2,-31,35,-6,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,3,G1,5,88,277382.0,229698.0,MIA_KC_test_files,mother,8,10,83,,6,-5,-10,22,-15,2+ ($n_2$=79),72,Bud signal,0.0
0,Position_4,3,G1,5,85,281860.0,236721.0,MIA_KC_test_files,mother,8,10,83,,3,-8,-10,22,-24,2+ ($n_2$=79),47,Bud signal,0.0
0,Position_4,4,S,1,85,443461.00000000006,40322.99999999999,MIA_KC_test_files,mother,9,36,62,,24,24,-32,37,72,1st ($n_1$=38),36,Bud signal,40322.99999999999
0,Position_4,6,G1,1,85,266451.0,474207.0,MIA_KC_test_files,mother,2,31,59,,27,-5,-31,35,-15,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,4,86,375633.0,67738.0,MIA_KC_test_files,mother,11,23,71,,16,16,-7,24,48,2+ ($n_2$=79),77,Bud signal,67738.0
0,Position_4,2,S,2,86,468940.0,10753.000000000002,MIA_KC_test_files,mother,10,45,70,,17,17,-10,46,51,2+ ($n_2$=79),77,Bud signal,10753.000000000002
0,Position_4,3,G1,5,86,283857.0,231957.0,MIA_KC_test_files,mother,8,10,83,,4,-7,-10,22,-21,2+ ($n_2$=79),57,Bud signal,0.0
0,Position_4,4,S,1,86,371027.0,134996.0,MIA_KC_test_files,mother,9,36,62,,25,25,-32,37,75,1st ($n_1$=38),34,Bud signal,134996.0
0,Position_4,6,G1,1,86,270513.0,468940.0,MIA_KC_test_files,mother,2,31,59,,28,-4,-31,35,-12,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,4,87,307361.0,177533.0,MIA_KC_test_files,mother,11,23,71,,17,17,-7,24,51,2+ ($n_2$=79),77,Bud signal,177533.0
0,Position_4,2,S,2,87,461855.0,14087.0,MIA_KC_test_files,mother,10,45,70,,18,18,-10,46,54,2+ ($n_2$=79),76,Bud signal,14087.0
0,Position_4,3,G1,5,87,274996.0,225521.0,MIA_KC_test_files,mother,8,10,83,,5,-6,-10,22,-18,2+ ($n_2$=79),63,Bud signal,0.0
0,Position_4,4,S,1,87,337790.0,189748.0,MIA_KC_test_files,mother,9,36,62,,26,26,-32,37,78,1st ($n_1$=38),29,Bud signal,189748.0
0,Position_4,6,G1,1,87,269074.0,461855.0,MIA_KC_test_files,mother,2,31,59,,29,-3,-31,35,-9,1st ($n_1$=38),38,Bud signal,0.0
0,Position_4,1,S,4,88,241259.0,258502.0,MIA_KC_test_files,mother,11,23,71,,18,18,-7,24,54,2+ ($n_2$=79),76,Bud signal,258502.0
0,Position_4,2,S,2,88,452294.0,11542.000000000002,MIA_KC_test_files,mother,10,45,70,,19,19,-10,46,57,2+ ($n_2$=79),76,Bud signal,11542.000000000002
0,Position_4,4,S,1,88,293681.0,235211.0,MIA_KC_test_files,mother,9,36,62,,27,27,-32,37,81,1st ($n_1$=38),28,Bud signal,235211.0
0,Position_4,3,G1,5,92,319013.0,222514.0,MIA_KC_test_files,mother,8,10,83,,10,-1,-10,22,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,4,S,1,92,280918.0,252000.0,MIA_KC_test_files,mother,9,36,62,,31,31,-32,37,93,1st ($n_1$=38),23,Bud signal,252000.0
0,Position_4,6,S,1,92,336800.0,3831.000000000001,MIA_KC_test_files,mother,12,34,91,,2,2,-31,35,6,1st ($n_1$=38),38,Bud signal,3831.000000000001
0,Position_4,1,G1,5,97,272355.0,259253.0,MIA_KC_test_files,mother,11,2,95,,3,0,-2,27,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,2,S,2,97,496048.0,18939.000000000004,MIA_KC_test_files,mother,10,45,70,,28,28,-10,46,84,2+ ($n_2$=79),36,Bud signal,18939.000000000004
0,Position_4,3,S,5,97,455280.00000000006,4322.0,MIA_KC_test_files,mother,13,21,94,,4,4,-10,22,12,2+ ($n_2$=79),79,Bud signal,4322.0
0,Position_4,4,S,1,97,277815.0,236199.0,MIA_KC_test_files,mother,9,36,62,,36,36,-32,37,108,1st ($n_1$=38),12,Bud signal,236199.0
0,Position_4,6,S,1,97,396405.0,11388.999999999998,MIA_KC_test_files,mother,12,34,91,,7,7,-31,35,21,1st ($n_1$=38),38,Bud signal,11388.999999999998
0,Position_4,1,S,5,98,262978.0,2434.0000000000005,MIA_KC_test_files,mother,15,26,98,,1,1,-2,27,3,2+ ($n_2$=79),79,Bud signal,2434.0000000000005
0,Position_4,2,S,2,98,483198.00000000006,22126.0,MIA_KC_test_files,mother,10,45,70,,29,29,-10,46,87,2+ ($n_2$=79),30,Bud signal,22126.0
0,Position_4,3,S,5,98,467501.0,7691.999999999998,MIA_KC_test_files,mother,13,21,94,,5,5,-10,22,15,2+ ($n_2$=79),79,Bud signal,7691.999999999998
0,Position_4,4,S,1,98,281023.0,246155.0,MIA_KC_test_files,mother,9,36,62,,37,37,-32,37,111,1st ($n_1$=38),12,Bud signal,246155.0
0,Position_4,6,S,1,98,426993.0,11220.0,MIA_KC_test_files,mother,12,34,91,,8,8,-31,35,24,1st ($n_1$=38),38,Bud signal,11220.0
0,Position_4,1,S,5,99,263930.0,4303.000000000001,MIA_KC_test_files,mother,15,26,98,,2,2,-2,27,6,2+ ($n_2$=79),79,Bud signal,4303.000000000001
0,Position_4,2,S,2,99,473399.0,27327.000000000007,MIA_KC_test_files,mother,10,45,70,,30,30,-10,46,90,2+ ($n_2$=79),24,Bud signal,27327.000000000007
0,Position_4,3,S,5,99,487912.0,7226.999999999999,MIA_KC_test_files,mother,13,21,94,,6,6,-10,22,18,2+ ($n_2$=79),79,Bud signal,7226.999999999999
0,Position_4,4,G1,2,99,268837.0,242282.0,MIA_KC_test_files,mother,9,8,99,,1,-8,-8,26,-24,2+ ($n_2$=79),47,Bud signal,0.0
0,Position_4,6,S,1,99,443292.0,12507.0,MIA_KC_test_files,mother,12,34,91,,9,9,-31,35,27,1st ($n_1$=38),38,Bud signal,12507.0
0,Position_4,6,S,1,96,402040.0,7779.000000000001,MIA_KC_test_files,mother,12,34,91,,6,6,-31,35,18,1st ($n_1$=38),38,Bud signal,7779.000000000001
0,Position_4,4,S,1,96,281238.0,220405.00000000003,MIA_KC_test_files,mother,9,36,62,,35,35,-32,37,105,1st ($n_1$=38),14,Bud signal,220405.00000000003
0,Position_4,3,S,5,96,426740.0,3533.0000000000005,MIA_KC_test_files,mother,13,21,94,,3,3,-10,22,9,2+ ($n_2$=79),79,Bud signal,3533.0000000000005
0,Position_4,2,S,2,96,493212.0,19572.000000000004,MIA_KC_test_files,mother,10,45,70,,27,27,-10,46,81,2+ ($n_2$=79),45,Bud signal,19572.000000000004
0,Position_4,1,S,4,93,277060.0,255156.0,MIA_KC_test_files,mother,11,23,71,,23,23,-7,24,69,2+ ($n_2$=79),71,Bud signal,255156.0
0,Position_4,2,S,2,93,491414.0,14485.000000000002,MIA_KC_test_files,mother,10,45,70,,24,24,-10,46,72,2+ ($n_2$=79),65,Bud signal,14485.000000000002
0,Position_4,3,G1,5,93,341109.0,227369.0,MIA_KC_test_files,mother,8,10,83,,11,0,-10,22,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_4,4,S,1,93,276281.0,254075.0,MIA_KC_test_files,mother,9,36,62,,32,32,-32,37,96,1st ($n_1$=38),19,Bud signal,254075.0
0,Position_4,6,S,1,93,354949.0,3360.0,MIA_KC_test_files,mother,12,34,91,,3,3,-31,35,9,1st ($n_1$=38),38,Bud signal,3360.0
0,Position_4,1,S,4,94,267164.0,256003.00000000003,MIA_KC_test_files,mother,11,23,71,,24,24,-7,24,72,2+ ($n_2$=79),65,Bud signal,256003.00000000003
0,Position_4,2,S,2,94,491714.00000000006,15581.999999999998,MIA_KC_test_files,mother,10,45,70,,25,25,-10,46,75,2+ ($n_2$=79),60,Bud signal,15581.999999999998
0,Position_4,2,S,2,100,487899.0,17668.0,MIA_KC_test_files,mother,10,45,70,,31,31,-10,46,93,2+ ($n_2$=79),19,Bud signal,17668.0
0,Position_4,3,S,5,94,371980.0,991.0,MIA_KC_test_files,mother,13,21,94,,1,1,-10,22,3,2+ ($n_2$=79),79,Bud signal,991.0
0,Position_4,6,S,1,94,371479.0,5079.999999999999,MIA_KC_test_files,mother,12,34,91,,4,4,-31,35,12,1st ($n_1$=38),38,Bud signal,5079.999999999999
0,Position_4,1,G1,5,95,252899.0,260867.00000000003,MIA_KC_test_files,mother,11,2,95,,1,-2,-2,27,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,2,S,2,95,488087.0,17522.999999999996,MIA_KC_test_files,mother,10,45,70,,26,26,-10,46,78,2+ ($n_2$=79),55,Bud signal,17522.999999999996
0,Position_4,3,S,5,95,399825.0,2585.9999999999995,MIA_KC_test_files,mother,13,21,94,,2,2,-10,22,6,2+ ($n_2$=79),79,Bud signal,2585.9999999999995
0,Position_4,4,S,1,95,276923.0,251011.0,MIA_KC_test_files,mother,9,36,62,,34,34,-32,37,102,1st ($n_1$=38),14,Bud signal,251011.0
0,Position_4,6,S,1,95,386287.0,6179.0,MIA_KC_test_files,mother,12,34,91,,5,5,-31,35,15,1st ($n_1$=38),38,Bud signal,6179.0
0,Position_4,1,G1,5,96,258280.0,254765.0,MIA_KC_test_files,mother,11,2,95,,2,-1,-2,27,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_4,4,S,1,94,276122.0,253398.0,MIA_KC_test_files,mother,9,36,62,,33,33,-32,37,99,1st ($n_1$=38),16,Bud signal,253398.0
0,Position_4,6,S,1,116,488599.0,41480.00000000001,MIA_KC_test_files,mother,12,34,91,,26,26,-31,35,78,1st ($n_1$=38),29,Bud signal,41480.00000000001
0,Position_4,2,S,1,51,288551.0,185135.00000000003,MIA_KC_test_files,mother,6,24,34,,18,18,-18,25,54,1st ($n_1$=38),38,Bud signal,185135.00000000003
0,Position_4,4,G1,1,50,264105.0,409812.0,MIA_KC_test_files,mother,1,32,29,,22,-11,-32,37,-33,1st ($n_1$=38),32,Bud signal,0.0
0,Position_3,2,S,5,210,287121.0,197298.0,MIA_KC_test_files,mother,18,24,187,,24,24,-5,25,72,2+ ($n_2$=79),65,Bud signal,197298.0
0,Position_3,4,G1,3,210,488500.0,7256.999999999999,MIA_KC_test_files,mother,23,17,195,,16,-2,-17,24,-6,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_3,5,S,2,210,416034.0,78160.0,MIA_KC_test_files,mother,16,35,182,,29,29,-5,36,87,2+ ($n_2$=79),30,Bud signal,78160.0
0,Position_3,8,S,1,210,467979.0,12078.0,MIA_KC_test_files,mother,17,45,183,,28,28,-43,46,84,1st ($n_1$=38),26,Bud signal,12078.0
0,Position_3,9,S,1,210,278321.0,199889.0,MIA_KC_test_files,mother,20,31,189,,22,22,-12,32,66,1st ($n_1$=38),38,Bud signal,199889.0
0,Position_3,14,G1,1,210,241838.0,488500.0,MIA_KC_test_files,mother,4,17,195,,16,-2,-17,24,-6,1st ($n_1$=38),38,Bud signal,0.0
0,Position_3,1,S,7,211,425068.0,13545.999999999998,MIA_KC_test_files,mother,21,28,196,,16,16,-14,29,48,2+ ($n_2$=79),77,Bud signal,13545.999999999998
0,Position_3,2,S,5,211,283636.0,209171.0,MIA_KC_test_files,mother,18,24,187,,25,25,-5,25,75,2+ ($n_2$=79),60,Bud signal,209171.0
0,Position_3,4,G1,3,211,497249.0,7314.0,MIA_KC_test_files,mother,23,17,195,,17,-1,-17,24,-3,2+ ($n_2$=79),78,Bud signal,0.0
0,Position_3,5,S,2,211,352366.0,144926.0,MIA_KC_test_files,mother,16,35,182,,30,30,-5,36,90,2+ ($n_2$=79),24,Bud signal,144926.0
0,Position_3,8,S,1,211,470158.0,11400.0,MIA_KC_test_files,mother,17,45,183,,29,29,-43,46,87,1st ($n_1$=38),25,Bud signal,11400.0
0,Position_3,9,S,1,211,251086.0,212262.0,MIA_KC_test_files,mother,20,31,189,,23,23,-12,32,69,1st ($n_1$=38),37,Bud signal,212262.0
0,Position_3,14,G1,1,211,247755.0,497249.0,MIA_KC_test_files,mother,4,17,195,,17,-1,-17,24,-3,1st ($n_1$=38),38,Bud signal,0.0
0,Position_3,1,S,7,212,423260.0,13976.0,MIA_KC_test_files,mother,21,28,196,,17,17,-14,29,51,2+ ($n_2$=79),77,Bud signal,13976.0
0,Position_3,4,G1,3,212,507439.0,10626.000000000002,MIA_KC_test_files,mother,23,17,195,,18,0,-17,24,0,2+ ($n_2$=79),79,Bud signal,0.0
0,Position_3,1,S,7,210,424541.0,14990.0,MIA_KC_test_files,mother,21,28,196,,15,15,-14,29,45,2+ ($n_2$=79),78,Bud signal,14990.0
0,Position_3,5,S,2,212,245343.0,259845.00000000003,MIA_KC_test_files,mother,16,35,182,,31,31,-5,36,93,2+ ($n_2$=79),19,Bud signal,259845.00000000003
0,Position_3,14,G1,1,209,235681.00000000003,474648.0,MIA_KC_test_files,mother,4,17,195,,15,-3,-17,24,-9,1st ($n_1$=38),38,Bud signal,0.0
0,Position_3,8,S,1,209,477134.0,11879.0,MIA_KC_test_files,mother,17,45,183,,27,27,-43,46,81,1st ($n_1$=38),28,Bud signal,11879.0
0,Position_3,5,S,2,207,432922.0,55758.0,MIA_KC_test_files,mother,16,35,182,,26,26,-5,36,78,2+ ($n_2$=79),55,Bud signal,55758.0
